"feature_id_full","feature_id","feature_mz","feature_rt","pDelta_vs_psDelta_p_value","pDelta_vs_sDelta_p_value","pDelta_vs_WT_p_value","psDelta_vs_sDelta_p_value","psDelta_vs_WT_p_value","sDelta_vs_WT_p_value","pDelta_vs_psDelta_p_value_minus_log10","pDelta_vs_sDelta_p_value_minus_log10","pDelta_vs_WT_p_value_minus_log10","psDelta_vs_sDelta_p_value_minus_log10","psDelta_vs_WT_p_value_minus_log10","sDelta_vs_WT_p_value_minus_log10","sDelta_vs_WT_fold_change","psDelta_vs_WT_fold_change","pDelta_vs_WT_fold_change","psDelta_vs_sDelta_fold_change","pDelta_vs_sDelta_fold_change","pDelta_vs_psDelta_fold_change","sDelta_vs_WT_fold_change_log2","psDelta_vs_WT_fold_change_log2","pDelta_vs_WT_fold_change_log2","psDelta_vs_sDelta_fold_change_log2","pDelta_vs_sDelta_fold_change_log2","pDelta_vs_psDelta_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"56_392.95_0.5",56,392.94548011304,0.4901592,0.358242443482687,0.391431143023051,0.517050977733694,0.0333565727894546,0.974969118949496,0.0455354984448343,0.4458229615402,0.407344623989721,0.286466636292881,1.47681857719165,0.0110091398729746,1.34164990514817,2.43755484538797,0.920838581280339,1.37343107619321,0.37777143067063,0.563446225134929,1.49150036077287,1.28543468010494,-0.118979814136856,0.457784512503867,-1.4044144942418,-0.827650167601075,0.576764326640723,"Alkaloids","Ornithine alkaloids","Polyamines","2-(2,4-dibromophenoxy)-N-(propan-2-ylcarbamoyl)acetamide",NA,NA,"CC(C)NC(=O)NC(=O)COC1=C(C=C(C=C1)Br)Br",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H14Br2N2O3/c1-7(2)15-12(18)16-11(17)6-19-10-4-3-8(13)5-9(10)14/h3-5,7H,6H2,1-2H3,(H2,15,16,17,18)","DXUSESKZVPFYSV"
"111_258.11_0.6",111,258.11023739388,0.58061004,0.358425513124162,0.162747950987786,0.0691827065679006,0.979412701212582,0.00562368607686325,0.00168518277144025,0.445601084348419,0.788484470534268,1.16000245150768,0.00903426826677885,2.24997893032308,2.77335298955627,3.30649841430414,2.78072829274488,1.62737052067629,0.840988848116562,0.49217338609212,0.585231762816317,1.72530420970204,1.47546278464872,0.702542762064205,-0.24984142505332,-1.02276144763784,-0.772920022584515,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","Gliatilin (TN)","C[N+](C)(C)CCOP(=O)([O-])OC[C@H](CO)O",NA,"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O","\"\"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/t8-/m0/s1\"\"",NA,"SUHOQUVVVLNYQR-QMMMGPOBSA-N","SUHOQUVVVLNYQR",NA,NA,NA,"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1","SUHOQUVVVLNYQR"
"188_146.17_0.9",188,146.16538203365,0.8637711,0.377841216794628,0.101291168060471,0.525210088498461,0.892239017110638,0.0529017492536467,0.00994793439535591,0.422690668833163,0.994428420679399,0.279666940356488,0.0495187892255962,1.27652996730988,2.00226708747818,2.58182389178081,1.98040207573421,1.27463641804557,0.767055445585881,0.493696112311668,0.643625066678955,1.36839059664841,0.985793366556659,0.350085786153893,-0.382597230091754,-1.01830481049452,-0.635707580402766,"Alkaloids","Ornithine alkaloids","Polyamines","Spermidin","C(CCNCCCN)CN","NCCCCNCCCN","C(CCNCCCN)CN","\"\"InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2\"\"",NA,"ATHGHQPFGPMSJY-UHFFFAOYSA-N","ATHGHQPFGPMSJY","ATHGHQPFGPMSJY","InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2","ATHGHQPFGPMSJY-UHFFFAOYSA-N","InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2","ATHGHQPFGPMSJY"
"67_251.03_0.5",67,251.030667922057,0.49561727,0.40520279394071,0.71033651701061,0.111858311542639,0.0946863144181783,0.892723032395105,0.0188523062673468,0.392327568768692,0.148535858524407,0.951331740463241,1.02371278765117,0.0492832602154294,1.72463551347328,2.24666712639226,1.13344111590169,1.63584610123769,0.504498909779211,0.728121261054171,1.44325636178842,1.16778638589834,0.180709442685871,0.71003702735974,-0.987076943212468,-0.457749358538599,0.529327584673869,"Alkaloids","Anthranilic acid alkaloids","Isocoumarins","N''-[(3-methyl-2-thienyl)methylene]-2-thiophenecarbohydrazide",NA,NA,"CC1=C(SC=C1)C=NNC(=O)C2=CC=CS2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H10N2OS2/c1-8-4-6-16-10(8)7-12-13-11(14)9-3-2-5-15-9/h2-7H,1H3,(H,13,14)","FJLQPCRQLSAFGY"
"50_390.95_0.5",50,390.947186753104,0.4886804,0.433628374734217,0.387126315050328,0.640153632270043,0.042562404676771,0.96651695416978,0.0640783534521507,0.362882307218502,0.412147306354225,0.19371578595342,1.37097384339274,0.0147905233862816,1.19328865634692,2.34930746674033,0.909515127428864,1.31702876949212,0.387141802554613,0.560602981149801,1.44805592537561,1.23223553911142,-0.136830461315045,0.397286860514908,-1.36906600042647,-0.834948678596516,0.534117321829953,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","2-(4-methoxyphenyl)-2-sulfanylidene-6-(trifluoromethyl)-1H-[1,2,4]triazolo[4,3-d][1,3,4,2]thiadiazaphosphole",NA,NA,"COC1=CC=C(C=C1)P2(=S)NN3C(=NN=C3S2)C(F)(F)F",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H8F3N4OPS2/c1-18-6-2-4-7(5-3-6)19(20)16-17-8(10(11,12)13)14-15-9(17)21-19/h2-5H,1H3,(H,16,20)","CJRRMYSWLAXWRU"
"121_173.09_0.6",121,173.09223414031,0.60597533,0.433754339653399,0.796460162033736,0.0557631192859048,0.130985985575721,0.66392334519131,0.012067045141586,0.362756167121885,0.0988359422000868,1.25365294059933,0.882775167800087,0.177882060213583,1.91839906261263,5.23568330898661,1.35493301386781,2.60989091294193,0.258788191322073,0.49848143191974,1.92621397975366,2.38837783556196,0.438221528369131,1.38398950693053,-1.95015630719283,-1.00438832863144,0.945767978561395,"Amino acids and Peptides","Small peptides","Dipeptides","bmse000588",NA,"NCC(=O)CCC(=O)O","C1CC(N(C1)C(=O)CN)C(=O)O",NA,NA,NA,NA,"ZGXJTSGNIOSYLO","InChI=1S/C5H9NO3/c6-3-4(7)1-2-5(8)9/h1-3,6H2,(H,8,9)","ZGXJTSGNIOSYLO-UHFFFAOYSA-N","InChI=1S/C7H12N2O3/c8-4-6(10)9-3-1-2-5(9)7(11)12/h5H,1-4,8H2,(H,11,12)","KZNQNBZMBZJQJO"
"92_186.02_0.6",92,186.01637248282,0.56053305,0.449639221033017,0.399633992547418,0.289915689877706,0.04660406677574,0.996804069120089,0.0214106678638263,0.347135813241273,0.398337578134001,0.537728280530056,1.33157618414261,0.00139019781894085,1.66936978552898,2.86759874382031,1.0425774990035,1.53464973563958,0.363571612398792,0.535168924504085,1.47197665123831,1.51984316532293,0.0601546290151395,0.617909416300102,-1.45968853630779,-0.901933749022825,0.557754787284962,"Amino acids and Peptides","Small peptides","Aminoacids","Glutamat",NA,NA,"C(CC(=O)O)C(C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)","WHUUTDBJXJRKMK"
"233_212.09_1.6",233,212.089444178056,1.6012747,0.465536356470147,0.700315823895606,0.171853394269017,0.111240201426965,0.939663751416069,0.0290156829126303,0.33204639674965,0.154706060496357,0.764841885710367,0.953738233413235,0.0270275262186297,1.53736720343146,3.08482402253306,1.14185666597256,1.83212561494425,0.370152935023808,0.593915763609694,1.60451453281464,1.62518819146214,0.191381564651069,0.873518421472199,-1.43380662681107,-0.751669769989943,0.682136856821131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135_189.12_0.7",135,189.123440035802,0.661932,0.553893411844684,0.547864746307412,0.0793391563625087,0.0969415395202975,0.651494872746291,0.00829165610383042,0.256573800436482,0.261326644403294,1.10051242182324,1.01349008756497,0.186088997828227,2.08135871855429,6.61448999245332,1.35941195658471,2.30795546123766,0.205520298335277,0.3489241746334,1.69776016023575,2.72562992238091,0.442982717076684,1.20661538322449,-2.28264720530423,-1.51901453915643,0.763632666147804,"Amino acids and Peptides","Small peptides","Dipeptides","bmse000353","CC(=O)N[C@@H](CCCCN)C(=O)O",NA,"CC(=O)NCCCCC(C(=O)O)N","InChI=1S/C8H16N2O3/c1-6(11)10-7(8(12)13)4-2-3-5-9/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1",NA,"VEYYWZRYIYDQJM-ZETCQYMHSA-N","VEYYWZRYIYDQJM",NA,NA,NA,"InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)","DTERQYGMUDWYAZ"
"132_249.11_0.7",132,249.108220849736,0.6528377,0.561620324721328,0.838452294774709,0.0892173862550689,0.21092754434668,0.682148013879411,0.0224285107895238,0.25055718372263,0.0765216423071351,1.04955050415681,0.675866703443662,0.166121381008344,1.64919956178767,6.08921437621157,1.41094773400503,2.75149284056274,0.231712606394203,0.451863355527745,1.95010259717595,2.60625610519951,0.496664546908721,1.46021457475193,-2.10959155829079,-1.14604153044758,0.96355002784321,"Amino acids and Peptides","Small peptides","Dipeptides","L-alpha-glutamyl-L-threonine",NA,"CC(O)C(NC(=O)CCC(N)C(=O)O)C(=O)O","CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O",NA,NA,NA,NA,"GWNXFCYUJXASDX","InChI=1S/C9H16N2O6/c1-4(12)7(9(16)17)11-6(13)3-2-5(10)8(14)15/h4-5,7,12H,2-3,10H2,1H3,(H,11,13)(H,14,15)(H,16,17)","GWNXFCYUJXASDX-UHFFFAOYSA-N","InChI=1S/C9H16N2O6/c1-4(12)7(9(16)17)11-8(15)5(10)2-3-6(13)14/h4-5,7,12H,2-3,10H2,1H3,(H,11,15)(H,13,14)(H,16,17)","JSIQVRIXMINMTA"
"395_454.29_7",395,454.292995721185,7.0396805,0.610140737031136,0.12868714693486,0.842081929373814,0.753777106579933,0.240896372303408,0.0333473172773414,0.214569977667495,0.890464827563506,0.07464565227236,0.1227570569063,0.618169740061743,1.4769390984344,8.43485786206517,2.43510088493099,1.28749436205548,0.28869495191882,0.15263972234148,0.528723212259015,3.07636375749666,1.28398154363191,0.364566114740587,-1.79238221386476,-2.71179764275608,-0.919415428891319,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","1-16:0-lysoPE",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O",NA,NA,NA,NA,"YVYMBNSKXOXSKW","InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1","YVYMBNSKXOXSKW-HXUWFJFHSA-N","InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)","YVYMBNSKXOXSKW"
"55_306.99_0.5",55,306.985838806547,0.4901592,0.612682045927544,0.440453154027872,0.474621655516985,0.0852127737022436,0.99908444527461,0.0470761108590644,0.212764846073859,0.35610027574021,0.323652450153723,1.06949529804341,0.000397802497896383,1.32719942310589,2.25894100916687,1.02722271058713,1.37506385231187,0.454736403659335,0.608720567173646,1.33862290829407,1.17564659614328,0.0387490040771761,0.459498613018988,-1.13689759206611,-0.716147983124297,0.420749608941812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97_120.07_0.6",97,120.065838178875,0.567822,0.616391373445845,0.397968438245024,0.121743634796808,0.0758640609023201,0.729942991546916,0.00810139370388552,0.210143447972897,0.400151369231706,0.914553736026157,1.11996391380478,0.136711056897883,2.09144026188183,4.10666922550037,1.26162635196057,1.83239660242519,0.30721401765852,0.44620019334572,1.45240831374332,2.03796874913138,0.335284699551291,0.873731792969169,-1.70268404958009,-1.16423695616221,0.538447093417878,"Amino acids and Peptides","Small peptides","Aminoacids","Threonin","C[C@H]([C@@H](C(=O)O)N)O",NA,"CC(C(C(=O)O)N)O","\"\"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3+/m1/s1\"\"",NA,"AYFVYJQAPQTCCC-GBXIJSLDSA-N","AYFVYJQAPQTCCC",NA,NA,NA,"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)","AYFVYJQAPQTCCC"
"215_195.98_1.2",215,195.977467608991,1.1953357,0.620795549330706,0.327599541693464,0.0986442032260977,0.0609699544684436,0.656221975937331,0.00510724823500242,0.20705140532597,0.484656714482251,1.00592843074516,1.21488412930334,0.182949229804119,2.2918130329861,3.55287600749297,1.26130466828037,1.73964852281338,0.355009481225998,0.489645154839201,1.37924528986733,1.82898734065438,0.334916800905669,0.798795854571055,-1.49407053974872,-1.03019148608333,0.463879053665386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44_359_0.5",44,358.999235760419,0.4821121,0.628269777929253,0.0737897350963213,0.126810221991744,0.553367714731104,0.0229291419412093,0.00140077835241925,0.201853830932221,1.13200404876079,0.896845737182373,0.256986182605881,1.63961219721819,2.85363057844482,4.35692943099591,2.24746564859391,1.56343910501088,0.515837055474222,0.358839666736008,0.695645384386196,2.12331174617097,1.16829906502473,0.644723028274974,-0.955012681146249,-1.478588717896,-0.523576036749751,"Alkaloids","Ornithine alkaloids","Wax monoesters","Sufosfamide",NA,NA,"CS(=O)(=O)OCCNP1(=O)N(CCCO1)CCCl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H18ClN2O5PS/c1-18(13,14)16-8-4-10-17(12)11(6-3-9)5-2-7-15-17/h2-8H2,1H3,(H,10,12)","ZSZKJARKHWCBJK"
"251_242.1_1.9",251,242.100030519694,1.8572327,0.649141943947976,0.0507540175440832,0.998061147184925,0.419983062865268,0.556972640266551,0.0380687611508124,0.187660328264295,1.2945295745346,0.000842850424558359,0.376768223536557,0.254166137812085,1.41943125594424,5.13266521076206,1.58233969976394,1.0457793491541,0.308288118314462,0.203749768631185,0.660906978008652,2.35970816069941,0.662059353638174,0.0645784868989191,-1.69764880706123,-2.29512967380049,-0.597480866739255,"Fatty acids","Fatty amides","N-acyl amines","vitamin B5",NA,NA,"CC(C)(CO)C(C(=O)NCCC(=O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)","GHOKWGTUZJEAQD"
"73_195.98_0.5",73,195.977354464213,0.52641565,0.652435948003439,0.324773833102835,0.399321756539242,0.0660606242391357,0.986043184487626,0.0246173682553026,0.185462118156862,0.488418968953144,0.398677027177233,1.18005732676433,0.00610406439551914,1.60875837761477,2.86364455151826,1.07423087295428,1.44956194393679,0.375127168762876,0.506194787047945,1.34939516302515,1.51785242989744,0.103304089665105,0.535616985210943,-1.41454834023234,-0.982235444686501,0.432312895545838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113_381.08_0.6",113,381.079346659918,0.58925194,0.659423699176946,0.598493508974385,0.13488685549375,0.147383692914238,0.722099989430787,0.0166081173097136,0.180835448705119,0.222940555419464,0.870030369562114,0.831550565792719,0.141402661361977,1.77967959622679,4.12778294096938,1.30787017138306,1.98152117697685,0.316845674805739,0.48004490674878,1.51507482954628,2.04536710878917,0.387219335638715,0.986608385805128,-1.65814777315046,-1.05875872298405,0.599389050166413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131_162.08_0.7",131,162.076133068051,0.6511234,0.660596264346428,0.457422082720328,0.149914336065767,0.102234296560423,0.755613715924583,0.0122197090159022,0.180063886560923,0.339682873021608,0.824156834286139,0.990403386899169,0.121700167351188,1.91293913568861,4.87814334340505,1.28469842783333,1.92612480060149,0.263358072404774,0.394847929839022,1.49928166709905,2.28633215210318,0.361429738617115,0.945701183646441,-1.92490241348606,-1.34063096845674,0.584271445029326,"Amino acids and Peptides","Small peptides","Aminoacids","acetylhomoserine","CC(=O)OCC[C@H](N)C(O)=O","CC(=O)OCCC(N)C(=O)O","CC(=O)OCCC(C(=O)O)N","1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)/t5-/m0/s1",NA,"FCXZBWSIAGGPCB-YFKPBYRVSA-N","FCXZBWSIAGGPCB","FCXZBWSIAGGPCB","InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)","FCXZBWSIAGGPCB-UHFFFAOYSA-N","InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)","FCXZBWSIAGGPCB"
"182_265.11_0.8",182,265.112067584734,0.822463,0.66137261134437,0.718135413461125,0.0666153981451263,0.198583006209966,0.489124948164214,0.0113385565247676,0.179553793982786,0.143793656351049,1.17642537208327,0.702057919108591,0.310580185116302,1.94544223056043,476.320738302548,1.67997805951954,3.64941596452225,0.003526989115583,0.00766167767023453,2.17229977727563,8.89578955265872,0.748442391558176,1.86766560029251,-8.14734716110055,-7.02812395236622,1.11922320873433,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","Begiolan",NA,NA,"CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H17N4OS/c1-8-11(3-4-17)18-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7,17H,3-4,6H2,1-2H3,(H2,13,14,15)/q+1","JZRWCGZRTZMZEH"
"421_526.43_8.4",421,526.431598652533,8.412181,0.680793195492731,0.370508508609433,0.257959396437923,0.0834957725616223,0.898312105935172,0.016825714386306,0.166984793661905,0.431201814136218,0.58844864787668,1.078335512536,0.0465727475911266,1.7740264874342,0.880015144330584,0.972946743928573,0.931807573683834,1.10560227309347,1.05885402050967,0.957716935175067,-0.184399743338983,-0.0395672563484845,-0.101896038242556,0.144832486990498,0.0825037050964273,-0.0623287818940712,"Fatty acids","Fatty amides","Linear peptides","null",NA,NA,"CC1C(CCC(N1)CC(CCCCCCCC(CC(=O)O)(CNC2(CCNC(C2)N)C)O)NCC(C)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C28H57N5O5/c1-20(34)18-31-22(15-23-10-11-24(35)21(2)33-23)9-7-5-4-6-8-12-28(38,17-26(36)37)19-32-27(3)13-14-30-25(29)16-27/h20-25,30-35,38H,4-19,29H2,1-3H3,(H,36,37)","NBMGLMJXPPFHTG"
"239_384.12_1.8",239,384.115067012285,1.7774711,0.773825462553559,0.722560737890722,0.045491790261954,0.268482432993768,0.29106707188273,0.0078626693667293,0.111356984016985,0.141125640582364,1.34206697181834,0.571084125247326,0.536006923068574,2.10442998647593,3.85430212335739,1.57385728141016,2.22746901770412,0.408337808256507,0.577917596081914,1.41529288837952,1.94646966317122,0.65430472207978,1.15540536516337,-1.29216494109144,-0.791064298007855,0.501100643083587,"Carbohydrates","Nucleosides","Purine nucleos(t)ides","Succinoadenosine",NA,"O=C(O)C[C@H](Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C(=O)O","C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)NC(CC(=O)O)C(=O)O",NA,NA,NA,NA,"VKGZCEJTCKHMRL","InChI=1S/C14H17N5O8/c20-2-6-9(23)10(24)13(27-6)19-4-17-8-11(15-3-16-12(8)19)18-5(14(25)26)1-7(21)22/h3-6,9-10,13,20,23-24H,1-2H2,(H,21,22)(H,25,26)(H,15,16,18)/t5-,6+,9+,10+,13+/m0/s1","VKGZCEJTCKHMRL-VWJPMABRSA-N","InChI=1S/C14H17N5O8/c20-2-6-9(23)10(24)13(27-6)19-4-17-8-11(15-3-16-12(8)19)18-5(14(25)26)1-7(21)22/h3-6,9-10,13,20,23-24H,1-2H2,(H,21,22)(H,25,26)(H,15,16,18)","VKGZCEJTCKHMRL"
"252_220.12_1.9",252,220.11810306967,1.8589668,0.775444319576555,0.0321230452894449,0.999753468623038,0.220516447832292,0.732002581145413,0.0277941742275628,0.110449381046778,1.49318328999017,0.000107080416514406,0.656559011926759,0.135487387554677,1.55604622444032,4.18969262724622,1.34017158330236,1.01997155097458,0.319873485369074,0.243447823437343,0.761075345636886,2.06684440587841,0.42241772197574,0.028528913137673,-1.64442668390267,-2.03831549274074,-0.393888808838067,"Fatty acids","Fatty amides","N-acyl amines","vitamin B5","CC(C)(CO)[C@H](/C(=N/CCC(=O)O)/O)O","CC(C)(CO)C(O)C(=O)NCCC(=O)O","CC(C)(CO)C(C(=O)NCCC(=O)O)O","\"\"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1\"\"",NA,"GHOKWGTUZJEAQD-ZETCQYMHSA-N","GHOKWGTUZJEAQD","GHOKWGTUZJEAQD","InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)","GHOKWGTUZJEAQD-UHFFFAOYSA-N","InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)","GHOKWGTUZJEAQD"
"80_175.12_0.5",80,175.119058210503,0.5431653,0.77713427648772,0.744521807269841,0.0993338342463637,0.284991610824658,0.499785035678175,0.0184548824297854,0.109503935511344,0.128122577108239,1.00290280061103,0.545167923943008,0.301216751450239,1.73388871721219,3.87594571193309,1.47292460842338,2.1421331822982,0.380016831476406,0.552673680568615,1.45434000494509,1.95454836392291,0.558683587985922,1.09904817918623,-1.39586477593699,-0.855500184736682,0.540364591200307,"Amino acids and Peptides","Small peptides","Aminoacids","arginine","C(C[C@@H](C(=O)O)N)CN=C(N)N","NC(N)=NCCCC(N)C(=O)O","C(CC(C(=O)O)N)CN=C(N)N","InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1",NA,"ODKSFYDXXFIFQN-BYPYZUCNSA-N","ODKSFYDXXFIFQN","ODKSFYDXXFIFQN","InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)","ODKSFYDXXFIFQN-UHFFFAOYSA-N","InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)","ODKSFYDXXFIFQN"
"46_407.09_0.5",46,407.086046553712,0.48481646,0.782261024577285,0.610151070219831,0.243625525389365,0.211701655884393,0.799017792816181,0.0331562454098192,0.106648307530645,0.214562622628637,0.613277211297797,0.674275745010149,0.0974435495522831,1.47943465454268,2.48438423219986,1.22069736669014,1.58231848043448,0.491348057546332,0.636905700787424,1.29624141381156,1.31288831648152,0.28770557404162,0.662040006827468,-1.0251827424399,-0.650848309654055,0.374334432785848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149_174.9_0.7",149,174.896093940285,0.6999878,0.785622656538566,0.195215013522705,0.276155397513806,0.0565960433484747,0.836288592715298,0.00849872563610365,0.104786000440309,0.709486784828507,0.558846463982749,1.24721392944756,0.0776438271116435,2.07064619083868,8.62568711888552,1.24384869970846,1.71217766210034,0.144202853936716,0.198497538631052,1.37651602039834,3.10863938588242,0.314811008414315,0.775832409059556,-2.79382837746811,-2.33280697682287,0.461021400645241,NA,NA,NA,NA,"C(C[C@@H](C(=O)O)N)CN=C(N)N",NA,NA,"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1",NA,"ODKSFYDXXFIFQN-BYPYZUCNSA-N","ODKSFYDXXFIFQN",NA,NA,NA,NA,NA
"138_386.03_0.7",138,386.026292241583,0.66483057,0.791229471111442,0.18069990147763,0.168746199744079,0.0532390386345553,0.662980216533171,0.00452076038886229,0.101697544840218,0.743042084227852,0.772765998934037,1.27376979541144,0.178499430839068,2.34478851100433,8.66174118424856,1.33013204618054,1.80749504843349,0.153564048831128,0.208675716577682,1.35888391955046,3.11465706483453,0.411569473481092,0.853991694971559,-2.70308759135344,-2.26066536986297,0.442422221490466,"Carbohydrates","Nucleosides","Purine nucleos(t)ides","Phosaden","C(CSC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)O)[C@@H](C(=O)O)N",NA,"C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N","\"\"InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1\"\"",NA,"ZJUKTBDSGOFHSH-WFMPWKQPSA-N","ZJUKTBDSGOFHSH",NA,NA,NA,"InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)","UDMBCSSLTHHNCD"
"141_208.06_0.7",141,208.063841770405,0.6730146,0.79215316248735,0.198402997197518,0.651087487186181,0.71868259445262,0.239363619349289,0.0294915734532889,0.101190839632604,0.702451771413134,0.186360650987327,0.143462873057148,0.6209418569225,1.53030205607311,11.3208478209112,2.48392574079143,1.47794925981781,0.219411635955681,0.13055111094134,0.595005412419013,3.5009101008683,1.31262204352887,0.563596740481504,-2.18828805733943,-2.93731336038679,-0.749025303047361,"Amino acids and Peptides","Small peptides","Aminoacids","S-(2-Carboxypropyl)cysteine",NA,NA,"CC(CSCC(C(=O)O)N)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C7H13NO4S/c1-4(6(9)10)2-13-3-5(8)7(11)12/h4-5H,2-3,8H2,1H3,(H,9,10)(H,11,12)","QSPWUNSFUXUUDG"
