#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
737	spectra_filtered.mgf	*..*		:1913	1698	-1	0	343.27	1	0.733316	0	0	93924800.0	5071.8	Arg-C11:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf737	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	284.399				9	0	0.0976257	343.172	0	CCMSLIB00011435148
200	spectra_filtered.mgf	*..*		:294	1297	-1	0	217.155	1	0.728991	0	0	47500100.0	107587.0	Lys-C4:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf200	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	168.5				6	0	0.0365906	217.118	0	CCMSLIB00011434739
290	spectra_filtered.mgf	*..*		:7096	10742	-1	0	549.488	1	0.723038	0	0	316440000.0	3866.6	AEG(o-16:3/16:0) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf290	-1	GNPS-LIBRARY.mgf	0.555382				12	0	0.000305176	549.488	0	CCMSLIB00006678156
670	spectra_filtered.mgf	*..*		:582	19044	-1	0	365.105	1	0.721278	0	0	128.888	5293.76	isomaltulose [M+Na]+	MONA	temp/spectra_filtered.mgf670	-1	MONA.mgf	2.67474				6	0	0.000976562	365.106	0	CCMSLIB00004691645
809	spectra_filtered.mgf	*..*		:1085	9380	-1	0	184.073	0	0.719878	0	0	4009110.0	6865.11	PHOSPHOCHOLINE CHLORIDE - 70.00 eV M+	GNPS-LIBRARY	temp/spectra_filtered.mgf809	-1	GNPS-LIBRARY.mgf	4.22766				6	0	0.000778198	184.074	0	CCMSLIB00005884238
227	spectra_filtered.mgf	*..*		:16117	16116	-1	0	452.278	1	0.713187	0	0	5747.31	38451.3	PE(16:1/0:0); [M+H]+ C21H43N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf227	-1	PNNL-LIPIDS-POSITIVE.mgf	0.742228				7	0	0.000335693	452.278	0	CCMSLIB00010086490
767	spectra_filtered.mgf	*..*		:262	572	-1	0	325.112	1	0.707005	0	0	937259.0	5329.0	Spectral Match to Maltose from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf767	-1	GNPS-NIST14-MATCHES.mgf	2.81604				7	0	0.000915527	325.113	0	CCMSLIB00003135058
355	spectra_filtered.mgf	*..*		:703	1354	-1	0	273.192	0	0.704889	0	0	104841000.0	5732.49	Arg-C6:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf355	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	1.67561				8	0	0.000457764	273.192	0	CCMSLIB00011434796
719	spectra_filtered.mgf	*..*		:262	572	-1	0	325.112	1	0.698626	0	0	937259.0	3744.0	Spectral Match to Maltose from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf719	-1	GNPS-NIST14-MATCHES.mgf	3.28538				6	0	0.00106812	325.113	0	CCMSLIB00003135058
766	spectra_filtered.mgf	*..*		:15002	33464	-1	0	365.105	1	0.695627	0	0	22.0341	6906.2	Melibiose [M+Na]+	MONA	temp/spectra_filtered.mgf766	-1	MONA.mgf	3.00909				6	0	0.00109863	365.106	0	CCMSLIB00004706065
91	spectra_filtered.mgf	*..*		:10984	10983	-1	0	732.554	1	0.688306	0	0	30509.3	11380.7	PC(16:0/16:1); [M+H]+ C40H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf91	-1	PNNL-LIPIDS-POSITIVE.mgf	2.33291				6	0	0.00170898	732.556	0	CCMSLIB00010075763
127	spectra_filtered.mgf	*..*		:1	28	-1	0	302.31	1	0.686298	0	0	173887000.0	8787.99	Dihydrosphingosine  M+H	GNPS-EMBL-MCF	temp/spectra_filtered.mgf127	-1	GNPS-EMBL-MCF.mgf	13.628				12	0	0.00411987	302.306	0	CCMSLIB00000479616
24	spectra_filtered.mgf	*..*		:1599	89	-1	0	218.211	1	0.684131	0	0	88514.1	12378.5	lauric acid (known structural isomers: 0; isobaric peaks in run: 0) [M+NH4]+	CMMC-FOOD-BIOMARKERS	temp/spectra_filtered.mgf24	-1	CMMC-FOOD-BIOMARKERS.mgf	4.12568				7	0	0.000900269	218.212	0	CCMSLIB00013576260
141	spectra_filtered.mgf	*..*		:1762	10739	-1	0	575.503	1	0.679632	0	0	36803000.0	6015.0	AEG(o-16:3/18:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf141	-1	GNPS-LIBRARY.mgf	1.80294				12	0	0.0010376	575.504	0	CCMSLIB00006678153
792	spectra_filtered.mgf	*..*		:193	5579	-1	0	288.202	1	0.670947	0	0	5389980.0	8916.1	Spectral Match to Arg-Ile from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf792	-1	GNPS-NIST14-MATCHES.mgf	4.87092				9	0	0.00140381	288.203	0	CCMSLIB00003140066
390	spectra_filtered.mgf	*..*		:25114	43576	-1	0	337.237	1	0.667321	0	0	733.239	5505.28	[(2Z)-6-hydroxy-2,6-dimethylocta-2,7-dienyl] 2-(5-ethenyl-5-methyloxolan-2-yl)propanoate M+H	MONA	temp/spectra_filtered.mgf390	-1	MONA.mgf	109.316				6	0	0.0368652	337.274	0	CCMSLIB00004716177
401	spectra_filtered.mgf	*..*		:177	177	-1	0	173.129	0	0.652412	0	0	320162.0	8764.72	Candidate N-acetylputrescine-C2:0 (delta mass:42.0107) M+H	GNPS-N-ACYL-LIPIDS-MASSQL	temp/spectra_filtered.mgf401	-1	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	63.0168				6	0	0.01091	173.14	0	CCMSLIB00012715575
828	spectra_filtered.mgf	*..*		:542	234	-1	0	274.187	1	0.647681	0	0	895712.0	11030.5	Spectral Match to Val-Arg from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf828	-1	GNPS-NIST14-MATCHES.mgf	2.55995				7	0	0.000701904	274.188	0	CCMSLIB00003134720
482	spectra_filtered.mgf	*..*		:3414	3414	-1	0	169.036	0	0.646099	0	0	14066000.0	6346.53	Uric Acid - 40.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf482	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	0.451347				6	0	7.62939e-05	169.036	0	CCMSLIB00006118420
836	spectra_filtered.mgf	*..*		:1395	5405	-1	0	689.21	1	0.645258	0	0	6546.34	2429.79	Stachyose M+Na	GNPS-LIBRARY	temp/spectra_filtered.mgf836	-1	GNPS-LIBRARY.mgf	2.30251				7	0	0.00158691	689.212	0	CCMSLIB00005467721
111	spectra_filtered.mgf	*..*		:11311	11310	-1	0	716.523	1	0.637463	0	0	4202270.0	610230.0	PE(16:0/18:2); [M+H]+ C39H75N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf111	-1	PNNL-LIPIDS-POSITIVE.mgf	1.27774				16	0	0.000915527	716.524	0	CCMSLIB00010076486
368	spectra_filtered.mgf	*..*		:88509	88507	-1	0	822.266	1	0.62665	0	0	231.64	29328.8	NCGC00347580-02 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf368	-1	MSNLIB-POSITIVE.mgf	1.18765				9	0	0.000976562	822.267	0	CCMSLIB00012439761
661	spectra_filtered.mgf	*..*		:61287	61286	-1	0	239.056	1	0.622668	0	0	127.782	8411.16	4,6,8-trihydroxy-7-methoxy-3-methyl-3,4-dihydroisochromen-1-one [M-H]-	MSNLIB-NEGATIVE	temp/spectra_filtered.mgf661	-1	MSNLIB-NEGATIVE.mgf	234.062				6	0	0.055954	239.112	0	CCMSLIB00012403143
120	spectra_filtered.mgf	*..*		:7110	10748	-1	0	521.456	1	0.617015	0	0	202840000.0	3016.38	AEG(o-14:1/16:2) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf120	-1	GNPS-LIBRARY.mgf	2.57505				8	0	0.00134277	521.457	0	CCMSLIB00006678162
102	spectra_filtered.mgf	*..*		:11153	11152	-1	0	730.539	1	0.614873	0	0	172741.0	37905.9	PE(17:0/18:2); [M+H]+ C40H77N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf102	-1	PNNL-LIPIDS-POSITIVE.mgf	3.42547				9	0	0.00250244	730.542	0	CCMSLIB00010076141
234	spectra_filtered.mgf	*..*		:1532	12135	-1	0	285.18	1	0.61446	0	0	10213600.0	3990.76	Putative Lys-C9:1 M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf234	-1	GNPS-LIBRARY.mgf	290.109				6	0	0.0827332	285.097	0	CCMSLIB00010012989
599	spectra_filtered.mgf	*..*		:358	6161	-1	0	231.181	1	0.612191	0	0	7179870.0	39935.8	Arginine butyl ester M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf599	-1	GNPS-LIBRARY.mgf	152.336				7	0	0.0352173	231.146	0	CCMSLIB00005723439
113	spectra_filtered.mgf	*..*		:4376	10675	-1	0	704.557	1	0.609681	0	0	103137000.0	45586.6	PE-AEG (o-17:0/17:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf113	-1	GNPS-LIBRARY.mgf	47.2129				7	0	0.0332642	704.524	0	CCMSLIB00006678089
147	spectra_filtered.mgf	*..*		:7096	10742	-1	0	549.488	1	0.607224	0	0	316440000.0	4433.54	AEG(o-16:3/16:0) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf147	-1	GNPS-LIBRARY.mgf	0.444306				9	0	0.000244141	549.488	0	CCMSLIB00006678156
144	spectra_filtered.mgf	*..*		:3130	5347	-1	0	577.517	1	0.603103	0	0	112496.0	3916.0	Spectral Match to 1-Palmitoyl-2-oleoyl-sn-glycerol from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf144	-1	GNPS-NIST14-MATCHES.mgf	2.53645				8	0	0.00146484	577.518	0	CCMSLIB00003139834
831	spectra_filtered.mgf	*..*		:1395	5405	-1	0	689.21	1	0.601317	0	0	6546.34	4617.2	Stachyose M+Na	GNPS-LIBRARY	temp/spectra_filtered.mgf831	-1	GNPS-LIBRARY.mgf	2.1254				6	0	0.00146484	689.211	0	CCMSLIB00005467721
