"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","sDelta_vs_WT_p_value","sDelta_vs_WT_p_value_minus_log10","sDelta_vs_WT_fold_change","sDelta_vs_WT_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","sDelta","sDelta.pval","WT","WT.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
95,"95_277_0.6","NA_[95_277_0.6]",276.998631478388,0.5672853,0.00438125141730311,2.35840182419812,1.62985875975432,0.70474694885466,"erythro-imidazole-glycerol-P",NA,NA,0.236491370930688,-196.972842042815,36.4976034343095,1,"InChI=1S/C6H11N2O6P/c9-5(2-14-15(11,12)13)6(10)4-1-7-3-8-4/h1,3,5-6,9-10H,2H2,(H,7,8)(H2,11,12,13)","HFYBTHCYPKEDQQ","C6H11N2O6P","[M + K]+","C1=C(NC=N1)C(C(COP(=O)(O)O)O)O","Amino acids and Peptides","Aminoacids","Small peptides","238.035472702","InChI=1S/C6H11N2O6P/c9-5(2-14-15(11,12)13)6(10)4-1-7-3-8-4/h1,3,5-6,9-10H,2H2,(H,7,8)(H2,11,12,13)/t5-,6+/m1/s1","HFYBTHCYPKEDQQ-RITPCOANSA-N","HFYBTHCYPKEDQQ","O=P(O)(O)OC[C@@H](O)[C@@H](O)c1cnc[nH]1","C6H11N2O6P","D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate","http://www.wikidata.org/entity/Q27102633","Alkaloids","nan","Alkaloids","Small peptides","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,1.00100150250438,0.181636726546906,1.00100150250438,0.17564870259481,1.00100150250438,0.191616766467066,0.008,0.766467065868264
96,"96_188.07_0.6","NA_[96_188.07_0.6]",188.074073878111,0.5674206,0.00130923159362807,2.88298352309151,1.60759010150149,0.684899599355106,"null",NA,NA,0.193496803745265,-162.385702831537,61.3370144173204,1,"InChI=1S/C8H15NO3S/c10-13(11,12)7-6-9-8-4-2-1-3-5-8/h2,4,8-9H,1,3,5-7H2,(H,10,11,12)","QYBHFBWGLSFIEN","C8H15NO3S","[M - H2O + H]+","C1CC=CC(C1)NCCS(=O)(=O)O","Alkaloids","Piperidine alkaloids","Lysine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.764471057884232,0,0.770459081836327,0,0.718562874251497,0.0155,0.512974051896208
97,"97_120.07_0.6","NA_[97_120.07_0.6]",120.065838178875,0.567822,0.00205089292864619,2.6880570123337,1.69381563775901,0.760276854029379,"Threonin",NA,NA,0.779385016394794,-7.9188344461486,56.6389600233705,1,"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)","AYFVYJQAPQTCCC","C4H9NO3","[M + H]+","CC(C(C(=O)O)N)O","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0419161676646707,1.34406227991274,0.0459081836327345,1.34406227991274,0.0479041916167665,0.025,0.0858283433133733
99,"99_147.08_0.6","NA_[99_147.08_0.6]",147.076684860766,0.5692322,0.00139397353885248,2.85574547016873,1.68065225733468,0.749021248359318,"glutamin",NA,NA,0.799236445071739,-12.4063501734613,38.3478440223039,1,"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)","ZDXPYRJPNDTMRX","C5H10N2O3","[M + H]+","C(CC(=O)N)C(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides","146.06914218|129.042593084|105.042593084","InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)|InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)|InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)","ZDXPYRJPNDTMRX-UHFFFAOYSA-N|ODHCTXKNWHHXJC-UHFFFAOYSA-N|MTCFGRXMJLQNBG-UHFFFAOYSA-N","ZDXPYRJPNDTMRX|ODHCTXKNWHHXJC|MTCFGRXMJLQNBG","NC(=O)CCC(N)C(=O)O|O=C1CCC(C(=O)O)N1|NC(CO)C(=O)O","C5H10N2O3|C5H7NO3|C3H7NO3","Glutamine Analogue, 1|DL-Pyroglutamic acid|2-Ammonio-3-hydroxypropanoate","http://www.wikidata.org/entity/Q27103623|http://www.wikidata.org/entity/Q27887010|http://www.wikidata.org/entity/Q26997410","Amino acids and Peptides|Amino acids and Peptides|Amino acids and Peptides","Small peptides|Small peptides|Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Saccharomyces cerevisiae|Saccharomyces cerevisiae|Saccharomyces cerevisiae","['Eukaryota']|['Eukaryota']|['Eukaryota']","['Fungi']|['Fungi']|['Fungi']","['Ascomycota']|['Ascomycota']|['Ascomycota']","['Unknown']|['Unknown']|['Unknown']","['Saccharomycetales']|['Saccharomycetales']|['Saccharomycetales']","['Saccharomycetaceae']|['Saccharomycetaceae']|['Saccharomycetaceae']","['Unknown']|['Unknown']|['Unknown']","['Saccharomyces']|['Saccharomyces']|['Saccharomyces']","['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']","nan|nan|nan","356221.0|356221.0|356221.0","http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725",NA,0,0.784431137724551,0,0.778443113772455,0,0.74251497005988,0.0155,0.357285429141717
100,"100_130.05_0.6","NA_[100_130.05_0.6]",130.05017311371,0.5707168,0.00182284899667078,2.73924930645684,1.66337222731335,0.734111049207747,"Glutamat",NA,NA,0.297909962597398,-3.78689252957103,46.6897622051776,1,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)","WHUUTDBJXJRKMK","C5H9NO4","[M - H2O + H]+","C(CC(=O)O)C(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0339321357285429,1.41705050316284,0.0119760479041916,1.38942503594182,0.0359281437125748,0.0155,0.353293413173653
101,"101_277.14_0.6","NA_[101_277.14_0.6]",277.13945870742,0.5707753,0.0117037493340025,1.93167498832031,1.58614343986166,0.665523244320383,"Saccharopin",NA,NA,0.814155567939432,-2.61170189813389,84.7576615848898,1,"InChI=1S/C11H20N2O6/c12-7(10(16)17)3-1-2-6-13-8(11(18)19)4-5-9(14)15/h7-8,13H,1-6,12H2,(H,14,15)(H,16,17)(H,18,19)","ZDGJAHTZVHVLOT","C11H20N2O6","[M + H]+","C(CCNC(CCC(=O)O)C(=O)O)CC(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides","276.13213636","InChI=1S/C11H20N2O6/c12-7(10(16)17)3-1-2-6-13-8(11(18)19)4-5-9(14)15/h7-8,13H,1-6,12H2,(H,14,15)(H,16,17)(H,18,19)/t7-,8-/m0/s1","ZDGJAHTZVHVLOT-YUMQZZPRSA-N","ZDGJAHTZVHVLOT","N[C@@H](CCCCN[C@@H](CCC(=O)O)C(=O)O)C(=O)O","C11H20N2O6","L-Saccharopine","http://www.wikidata.org/entity/Q3132238","Amino acids and Peptides","Small peptides","Alkaloids","Small peptides","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,1.63736530665978,0.00798403193612774,1.73727046020804,0.00798403193612774,1.70266414755955,0.00798403193612774,0.0365,0.0359281437125748
102,"102_292.2_0.6","NA_[102_292.2_0.6]",292.197926975585,0.5710357,0.00553706287539305,2.2567205448859,0.672583336606105,-0.572215058653754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amino acids and Peptides","Dipeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.203592814371257,1.00100150250438,0.213572854291417,1.00100150250438,0.221556886227545,0.0155,0.56686626746507
103,"103_148.07_0.6","NA_[103_148.07_0.6]",148.072910551266,0.57277817,0.00169004918707491,2.77210065552576,1.66556595383612,0.736012483636009,"4-methyl-5-oxo-hexanenitrile",NA,NA,0.251437124468921,-90.1115959220586,4.93688011777745,1,"InChI=1S/C7H11NO/c1-6(7(2)9)4-3-5-8/h6H,3-4H2,1-2H3","NWVJJSXURDQKFU","C7H11NO","[M + Na]+","CC(CCC#N)C(=O)C","Alkaloids","Piperidine alkaloids","Lysine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.191616766467066,1.00100150250438,0.169660678642715,1.00100150250438,0.197604790419162,0.0215,0.11377245508982
104,"104_148.06_0.6","NA_[104_148.06_0.6]",148.060493257088,0.5750869,0.00126672934778264,2.89731616753238,1.68149231844994,0.749742188225491,"Glutamat",NA,NA,0.850462132947895,-2.42465260075925,58.3072829546947,1,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)","WHUUTDBJXJRKMK","C5H9NO4","[M + H]+","C(CC(=O)O)C(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides","147.053157768","InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)","WHUUTDBJXJRKMK-UHFFFAOYSA-N","WHUUTDBJXJRKMK","NC(CCC(=O)O)C(=O)O","C5H9NO4","2-Azaniumyl-5-hydroxy-5-oxopentanoate","http://www.wikidata.org/entity/Q181136","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,1.00100150250438,0.207584830339321,1.00100150250438,0.199600798403194,1.00100150250438,0.213572854291417,0.0155,0.481037924151697
107,"107_399.14_0.6","NA_[107_399.14_0.6]",399.144736891685,0.57580495,0.00845823271454722,2.07272037011684,1.58259919843651,0.662295931632835,"Donamet",NA,NA,0.564711439105842,-6.39279236974931,36.9299916047184,1,"InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/p+1","MEFKEPWMEQBLKI","C15H22N6O5S","[M + H]+","C[S+](CCC(C(=O)O)N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O","Carbohydrates","Purine nucleos(t)ides","Nucleosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67131567616219,0.0119760479041916,1.73727046020804,0.00199600798403194,1.72300386905937,0.00399201596806387,0.023,0.253493013972056
108,"108_219.03_0.6","NA_[108_219.03_0.6]",219.026614079009,0.57734925,0.000522841647279883,3.28162982571382,1.66273703577173,0.733560022391873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.17564870259481,1.00100150250438,0.179640718562874,1.00100150250438,0.199600798403194,0.021,0.223552894211577
110,"110_309.14_0.6","NA_[110_309.14_0.6]",309.13795403108,0.57984585,0.00816548684049979,2.08801791676448,1.50682728275956,0.591514060209455,"null",NA,NA,0.192925418088628,-265.122800557716,27.8593914089052,1,"InChI=1S/C14H22N4O3S/c1-2-22(19,20)18-6-3-11-9-15-14(17-13(11)10-18)16-12-4-7-21-8-5-12/h9,12H,2-8,10H2,1H3,(H,15,16,17)","IYULUKZVVYXBLY","C14H22N4O3S","[M - H2O + H]+","CCS(=O)(=O)N1CCC2=CN=C(N=C2C1)NC3CCOCC3","Alkaloids","Pyridine alkaloids","Nicotinic acid alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.187624750499002,1.00100150250438,0.187624750499002,1.00100150250438,0.201596806387226,0.0365,0.107784431137725
111,"111_258.11_0.6","NA_[111_258.11_0.6]",258.11023739388,0.58061004,0.00352329588356981,2.45305088358407,1.58773341068647,0.666968696254413,"Gliatilin (TN)",NA,NA,0.585961121876662,-5.6843601053196,39.2016435394949,1,"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1","SUHOQUVVVLNYQR","C8H20NO6P","[M + H]+","C[N+](C)(C)CCOP(=O)(O)OCC(CO)O","Fatty acids","Glycerophosphocholines","Glycerophospholipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0359281437125748,1.41705050316284,0.0219560878243513,1.38942503594182,0.0439121756487026,0.023,0.263473053892216
112,"112_239.04_0.6","NA_[112_239.04_0.6]",239.042835780754,0.58153385,0.00540403513488936,2.26728183603066,1.58237974346186,0.662095862937303,"(5R,6R,7S,8S)-5,6,7,8-Tetrahydro-5-hydroxymethyl-imidazo[1,2-a]pyridine-6,7,8-triol",NA,NA,0.476049468950901,-140.248382254099,43.5670227363838,0.993969849246231,"InChI=1S/C8H12N2O4/c11-3-4-5(12)6(13)7(14)8-9-1-2-10(4)8/h1-2,4-7,11-14H,3H2","RZRDQZQPTISYKY","C8H12N2O4","[M + K]+","C1=CN2C(C(C(C(C2=N1)O)O)O)CO","Alkaloids","Imidazole alkaloids","Histidine alkaloids","238.035472702","InChI=1S/C6H11N2O6P/c9-5(2-14-15(11,12)13)6(10)4-1-7-3-8-4/h1,3,5-6,9-10H,2H2,(H,7,8)(H2,11,12,13)/t5-,6+/m1/s1","HFYBTHCYPKEDQQ-RITPCOANSA-N","HFYBTHCYPKEDQQ","O=P(O)(O)OC[C@@H](O)[C@@H](O)c1cnc[nH]1","C6H11N2O6P","D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate","http://www.wikidata.org/entity/Q27102633","Alkaloids","nan","Alkaloids","Nicotinic acid alkaloids","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,1.67131567616219,0.00798403193612774,1.57532347087875,0.00798403193612774,1.63593971248684,0.00998003992015968,0.041,0.0259481037924152
113,"113_381.08_0.6","NA_[113_381.08_0.6]",381.079346659918,0.58925194,0.0079645746161531,2.09883741468906,1.61402037446651,0.690658790484506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.704590818363273,0,0.706586826347305,0,0.664670658682635,0.014,0.620758483033932
114,"114_217.13_0.6","NA_[114_217.13_0.6]",217.129604757584,0.59223574,0.00667608134315801,2.1754783804006,1.59621368763242,0.674653800339265,"acetylarginine",NA,NA,0.959471146863043,-2.94767636993507,75.2909833182215,1,"InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)","SNEIUMQYRCDYCH","C8H16N4O3","[M + H]+","CC(=O)NC(CCCN=C(N)N)C(=O)O","Amino acids and Peptides","Dipeptides","Small peptides","216.122240372","InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)/t6-/m0/s1","SNEIUMQYRCDYCH-LURJTMIESA-N","SNEIUMQYRCDYCH","CC(=O)N[C@@H](CCCNC(=N)N)C(=O)O","C8H16N4O3","(2S)-2-acetamido-5-(diaminomethylideneazaniumyl)pentanoate","http://www.wikidata.org/entity/Q27093079","Amino acids and Peptides","Small peptides","nan","nan","nan","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,0,0.802395209580838,0,0.81437125748503,0,0.776447105788423,0.006,0.800399201596806
115,"115_203.05_0.6","NA_[115_203.05_0.6]",203.052664086245,0.59369534,0.000671464381728821,3.17297701982162,1.63671048738758,0.710799150554309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.0419161676646707,1.34406227991274,0.0518962075848303,1.40275209380409,0.0479041916167665,0.0235,0.317365269461078
116,"116_365.11_0.6","NA_[116_365.11_0.6]",365.10570898724,0.5976796,0.0443784386970538,1.35282798099499,1.40083166425975,0.486283599788034,"Nigerose",NA,NA,0.13242243070602,-13.6225927162949,17.4496628084368,0.998994974874372,"InChI=1S/C12H22O11/c13-1-3-5(15)7(17)8(18)12(22-3)23-10-6(16)4(2-14)21-11(20)9(10)19/h3-20H,1-2H2","QIGJYVCQYDKYDW","C12H22O11","[M + Na]+","C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O","Carbohydrates","Disaccharides","Saccharides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.622754491017964,0,0.598802395209581,0,0.548902195608782,0,1
118,"118_144.05_0.6","NA_[118_144.05_0.6]",144.047868812794,0.60335463,0.00575497711925988,2.23995639870646,1.57678750126223,0.656988245713684,"sulfurol",NA,NA,0.628323990979153,-24.2754810565009,28.6754378419793,1,"InChI=1S/C6H9NOS/c1-5-6(2-3-8)9-4-7-5/h4,8H,2-3H2,1H3","BKAWJIRCKVUVED","C6H9NOS","[M + H]+","CC1=C(SC=N1)CCO","Alkaloids","Thiazole alkaloids","Serine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.155688622754491,1.00100150250438,0.151696606786427,1.00100150250438,0.189620758483034,0.0155,0.461077844311377
119,"119_335.06_0.6","NA_[119_335.06_0.6]",335.063733514385,0.60501087,0.000644444157999248,3.19081470891335,1.71528941120412,0.778452014813858,"beta-NMN",NA,NA,0.893034722275667,-3.66802464773627,11.7595335706117,0.996482412060301,"InChI=1S/C11H15N2O8P/c12-10(16)6-2-1-3-13(4-6)11-9(15)8(14)7(21-11)5-20-22(17,18)19/h1-4,7-9,11,14-15H,5H2,(H3-,12,16,17,18,19)/p+1","DAYLJWODMCOQEW","C11H15N2O8P","[M + H]+","C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)O)O)O)C(=O)N","Alkaloids","Pyridine alkaloids","Nicotinic acid alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0339321357285429,1.26693979201741,0.0359281437125748,1.30206927713678,0.0459081836327345,0.0175,0.215568862275449
121,"121_173.09_0.6","NA_[121_173.09_0.6]",173.09223414031,0.60597533,0.00849230500780253,2.0709744161986,1.57549936899101,0.655809176536526,"bmse000588",NA,NA,0.970963085458979,-6.23824762013781,40.3929628600234,1,"InChI=1S/C7H12N2O3/c8-4-6(10)9-3-1-2-5(9)7(11)12/h5H,1-4,8H2,(H,11,12)","KZNQNBZMBZJQJO","C7H12N2O3","[M + H]+","C1CC(N(C1)C(=O)CN)C(=O)O","Amino acids and Peptides","Dipeptides","Small peptides","131.058243148","InChI=1S/C5H9NO3/c6-3-4(7)1-2-5(8)9/h1-3,6H2,(H,8,9)","ZGXJTSGNIOSYLO-UHFFFAOYSA-N","ZGXJTSGNIOSYLO","NCC(=O)CCC(=O)O","C5H9NO3","5-Azaniumyl-4-oxopentanoate","http://www.wikidata.org/entity/Q238474","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,0,0.844311377245509,0,0.836327345309381,0,0.820359281437126,0.0075,0.724550898203593
122,"122_180.09_0.6","NA_[122_180.09_0.6]",180.086695265937,0.6089297,0.0323624977954978,1.48995796614079,1.36980947685915,0.453975246539931,"Manosamine",NA,NA,0.331255341243122,-52.1619870965522,59.0817332291452,1,"InChI=1S/C6H13NO5/c7-3(1-8)5(11)6(12)4(10)2-9/h1,3-6,9-12H,2,7H2","FZHXIRIBWMQPQF","C6H13NO5","[M + H]+","C(C(C(C(C(C=O)N)O)O)O)O","Amino acids and Peptides","Aminosugars","Small peptides","147.053157768","InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)","WHUUTDBJXJRKMK-UHFFFAOYSA-N","WHUUTDBJXJRKMK","NC(CCC(=O)O)C(=O)O","C5H9NO4","2-Azaniumyl-5-hydroxy-5-oxopentanoate","http://www.wikidata.org/entity/Q181136","Amino acids and Peptides","Small peptides","Carbohydrates","Small peptides","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,0,0.584830339321357,0,0.590818363273453,0,0.526946107784431,0.0155,0.738522954091816
123,"123_198.1_0.6","NA_[123_198.1_0.6]",198.097239700699,0.6121948,0.00521101684008445,2.28307752335139,1.48022973714972,0.565821104857517,"3-Fluoro-5-Isopropoxybenzeneboronic Acid",NA,NA,0.147145846607506,-261.810162111714,57.6345962794635,1,"InChI=1S/C9H12BFO3/c1-6(2)14-9-4-7(10(12)13)3-8(11)5-9/h3-6,12-13H,1-2H3","HJJYROZZJOJOOW","C9H12BFO3","[M + H]+","B(C1=CC(=CC(=C1)F)OC(C)C)(O)O","Terpenoids","Pinane monoterpenoids","Monoterpenoids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.197604790419162,1.00100150250438,0.189620758483034,1.00100150250438,0.211576846307385,0.0155,0.578842315369261
124,"124_265.11_0.6","NA_[124_265.11_0.6]",265.111837128887,0.616779,0.0187319905825751,1.72741606922952,1.34768829841154,0.430486859772393,"Begiolan",NA,NA,0.733033896241979,-20.6783297017997,17.6863745629617,1,"InChI=1S/C12H17N4OS/c1-8-11(3-4-17)18-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7,17H,3-4,6H2,1-2H3,(H2,13,14,15)/q+1","JZRWCGZRTZMZEH","C12H16N4OS","[M + H]+","CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO","Alkaloids","Pyridine alkaloids","Nicotinic acid alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63736530665978,0.0179640718562874,1.67131567616219,0.00998003992015968,1.73727046020804,0.00798403193612774,0.0235,0.473053892215569
