"feature_id_full","feature_id","feature_mz","feature_rt","A_vs_B_p_value","A_vs_C_p_value","A_vs_D_p_value","B_vs_C_p_value","B_vs_D_p_value","C_vs_D_p_value","A_vs_B_p_value_minus_log10","A_vs_C_p_value_minus_log10","A_vs_D_p_value_minus_log10","B_vs_C_p_value_minus_log10","B_vs_D_p_value_minus_log10","C_vs_D_p_value_minus_log10","C_vs_D_fold_change","B_vs_D_fold_change","A_vs_D_fold_change","B_vs_C_fold_change","A_vs_C_fold_change","A_vs_B_fold_change","C_vs_D_fold_change_log2","B_vs_D_fold_change_log2","A_vs_D_fold_change_log2","B_vs_C_fold_change_log2","A_vs_C_fold_change_log2","A_vs_B_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"799_527.16_6.9",799,527.158913925262,6.8899283,0.0440529082762112,0.00476661858239535,0.00917389516099443,0.593595619512473,0.806280272639487,0.980581435408955,1.35602541513803,2.32178959826978,2.03744622728031,0.226509312628929,0.0935139660081919,0.00851633317404372,0.963853304594048,1.09746959637769,1.63879297093914,1.13862720721793,1.70025144192389,1.49324680733583,-0.0531145053191476,0.134180972778674,0.712633609980525,0.187295478097822,0.765748115299672,0.578452637201851,"Carbohydrates","Saccharides","Disaccharides","6-(hydroxymethyl)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}oxane-2,4,5-triol","OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O","OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O|O=C[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO","C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O)O)O)O","InChI=1S/C18H32O16/c19-1-4-7(22)8(23)12(27)17(31-4)34-15-6(3-21)32-18(13(28)10(15)25)33-14-5(2-20)30-16(29)11(26)9(14)24/h4-29H,1-3H2/t4-,5-,6-,7-,8+,9-,10-,11-,12-,13-,14-,15-,16+,17-,18-/m1/s1",NA,"FYGDTMLNYKFZSV-PXXRMHSHSA-N","FYGDTMLNYKFZSV","FYGDTMLNYKFZSV|QWIZNVHXZXRPDR|ZCLAHGAZPPEVDX","InChI=1S/C18H32O16/c19-1-4-7(22)8(23)12(27)17(31-4)34-15-6(3-21)32-18(13(28)10(15)25)33-14-5(2-20)30-16(29)11(26)9(14)24/h4-29H,1-3H2/t4-,5-,6-,7-,8+,9-,10-,11-,12-,13-,14-,15-,16+,17-,18-/m1/s1|InChI=1S/C18H32O16/c19-1-5-8(23)11(26)13(28)16(30-5)32-15-10(25)7(3-21)33-18(15,4-22)34-17-14(29)12(27)9(24)6(2-20)31-17/h5-17,19-29H,1-4H2/t5-,6-,7-,8-,9-,10-,11+,12+,13-,14-,15+,16-,17-,18+/m1/s1|InChI=1S/C18H32O16/c19-1-5(22)9(24)16(6(23)2-20)34-18-15(30)13(28)11(26)8(33-18)4-31-17-14(29)12(27)10(25)7(3-21)32-17/h1,5-18,20-30H,2-4H2/t5-,6+,7+,8+,9+,10+,11+,12-,13-,14+,15+,16+,17-,18+/m0/s1","FYGDTMLNYKFZSV-PXXRMHSHSA-N|QWIZNVHXZXRPDR-WSCXOGSTSA-N|ZCLAHGAZPPEVDX-MQHGYYCBSA-N","InChI=1S/C18H32O16/c19-1-4-8(22)12(26)15(16(29)31-4)34-18-14(28)11(25)9(23)6(33-18)3-30-17-13(27)10(24)7(21)5(2-20)32-17/h4-29H,1-3H2","XSGDQAKVXQNLMJ"
"111_716.52_2.1",111,716.523911067726,2.0716376,0.0468235956972274,0.999964992496088,0.100552949391259,0.0506216970898345,0.968369589614327,0.108332900422244,1.32953523883453,1.52038318998187e-05,0.997605186274966,1.29566329923316,0.0139588574687016,0.965239629229462,0.776455123459953,1.05438237188788,0.773348587019291,1.35794373690196,0.995999077928909,0.733461225868756,-0.36502555087068,0.076398155387916,-0.370809239075133,0.441423706258596,-0.00578368820445341,-0.447207394463049,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","[3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-[(Z)-heptadec-9-enoyl]oxypropyl] (Z)-heptadec-9-enoate",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN","CCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCC",NA,NA,NA,NA,"HBZNVZIRJWODIB","InChI=1S/C39H74NO8P/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-39(42)48-37(36-47-49(43,44)46-34-33-40)35-45-38(41)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h11,13,17-18,37H,3-10,12,14-16,19-36,40H2,1-2H3,(H,43,44)/b13-11-,18-17-/t37-/m1/s1","HBZNVZIRJWODIB-NHCUFCNUSA-N","InChI=1S/C39H74NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-38(41)45-35-37(36-47-49(43,44)46-34-33-40)48-39(42)32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h15-18,37H,3-14,19-36,40H2,1-2H3,(H,43,44)","OOKVUXFXZHUJGT"
"570_399.11_4.9",570,399.110582298313,4.910429,0.0683664427239165,0.547311053469963,0.0114630992946889,0.505878644167647,0.738261357840613,0.118836926216229,1.16515701693433,0.26176578077667,1.94069794566672,0.295953654087998,0.131789862873468,0.925048589993538,0.773498346948259,0.891021146745914,0.687458213875775,1.15193671746207,0.88876494253421,0.771539728755521,-0.37052988640904,-0.166468423024083,-0.540656070768253,0.204061463384957,-0.170126184359212,-0.374187647744169,"Alkaloids","Anthranilic acid alkaloids","Benzodiazepine alkaloids",NA,NA,NA,"CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2N4CCC(CC4)O)F)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C19H21FN2O4/c1-10-2-3-12-16-13(18(24)14(19(25)26)9-22(10)16)8-15(20)17(12)21-6-4-11(23)5-7-21/h8-11,23H,2-7H2,1H3,(H,25,26)","JYJTVFIEFKZWCJ"
"848_156.08_7.9",848,156.077007079486,7.890158,0.0684409912557035,0.0204919797823101,0.0204919797823102,0.897254510523804,0.897254510523803,1,1.16468370904086,1.68841608127684,1.68841608127683,0.0470843497785902,0.0470843497785904,0,1,0.886022708991374,0.608018096769242,0.886022708991374,0.608018096769242,0.686233084772053,0,-0.174584418985868,-0.717813830871951,-0.174584418985868,-0.717813830871951,-0.543229411886084,"Amino acids and Peptides","Small peptides","Aminoacids","6-Diazenyl-5-Oxo-L-Norleucine","N[C@@H](CC1=CNC=N1)C(O)=O","NC(Cc1cnc[nH]1)C(=O)O","C(CC(=O)CN=N)C(C(=O)O)N","InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1",NA,"HNDVDQJCIGZPNO-YFKPBYRVSA-N","HNDVDQJCIGZPNO","HNDVDQJCIGZPNO","InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)","HNDVDQJCIGZPNO-UHFFFAOYSA-N","InChI=1S/C6H11N3O3/c7-5(6(11)12)2-1-4(10)3-9-8/h5,8H,1-3,7H2,(H,11,12)","CKRLZVNSTCQAJW"
"834_110.07_7.5",834,110.071747681695,7.4729652,0.0756407271421816,0.0126570865385964,0.855535404881459,0.000153378393802028,0.265983617417286,0.00321662551423274,1.12124430488888,1.89766625054502,0.0677620132105629,3.81423581452941,0.575145111806447,2.49259949755907,0.733903172892219,1.18200094443172,0.940447193931021,1.61056797148539,1.28143224974057,0.795639968276988,-0.446338360433188,0.241231188245064,-0.0885811561284111,0.687569548678252,0.357757204304777,-0.329812344373476,"Amino acids and Peptides","Small peptides","Imidazole alkaloids","n-Hydroxyhistamine",NA,NA,"C1=C(NC=N1)CCNO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H9N3O/c9-8-2-1-5-3-6-4-7-5/h3-4,8-9H,1-2H2,(H,6,7)","RQLLCBPTFACWDH"
"824_175.14_7.2",824,175.144049817842,7.2270536,0.0785161413303745,0.0384642190846206,0.0384642190846207,0.974774642232451,0.974774642232451,1,1.10504105191594,1.41494308035045,1.41494308035044,0.0110957770681106,0.0110957770681107,0,1,0.945047879685754,0.696010819788853,0.945047879685754,0.696010819788853,0.736482071173251,0,-0.0815406713363535,-0.522818361321416,-0.0815406713363535,-0.522818361321416,-0.441277689985062,"Amino acids and Peptides","Small peptides","Aminoacids","Ethanamine, 2,2'-[oxybis(2,1-ethanediyloxy)]bis-","CCN=C(O)CC[C@H](N)C(=O)O","O=C(O)C1CCCCN1","C(COCCOCCOCCN)N","InChI=1S/C7H14N2O3/c1-2-9-6(10)4-3-5(8)7(11)12/h5H,2-4,8H2,1H3,(H,9,10)(H,11,12)/t5-/m0/s1",NA,"DATAGRPVKZEWHA-YFKPBYRVSA-N","DATAGRPVKZEWHA","HXEACLLIILLPRG","InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)","HXEACLLIILLPRG-UHFFFAOYSA-N","InChI=1S/C8H20N2O3/c9-1-3-11-5-7-13-8-6-12-4-2-10/h1-10H2","NIQFAJBKEHPUAM"
"589_388.15_5.2",589,388.145013814499,5.169438,0.0800806295673459,0.832404843276829,0.00537594679235154,0.0185310105548804,0.437509023811639,0.00130487139947821,1.09647252123616,0.0796654015475299,2.26954503829919,1.73210089657742,0.35901298503896,2.88443228775025,0.654266389979369,0.861034469820033,0.694055479038645,1.31603041667353,1.06081481437634,0.806071653767487,-0.612049934313662,-0.215857100653166,-0.526877106241051,0.396192833660496,0.0851728280726109,-0.311020005587886,"Carbohydrates","Nucleosides","Cyanogenic glycosides","1-(2,3,5-tri-O-acetyl-beta-L-ribofuranosyl)-1,2,4-triazole-3-carboxamide",NA,NA,"CC(=O)OCC1C(C(C(O1)N2C=NC(=N2)C(=O)N)OC(=O)C)OC(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C14H18N4O8/c1-6(19)23-4-9-10(24-7(2)20)11(25-8(3)21)14(26-9)18-5-16-13(17-18)12(15)22/h5,9-11,14H,4H2,1-3H3,(H2,15,22)","XVXXBJKZJDPHAU"
"514_104.05_4.5",514,104.053148926498,4.530326,0.0826191882776016,0.049925061908942,0.980154830651755,0.990584668554105,0.154330640194811,0.095517932839974,1.08291907622327,1.30168138791554,0.00870531534174902,0.00410839795045113,0.811547842268045,1.01991508493651,1.49504636148102,1.41512893946499,0.953407817207406,0.94654518811252,0.637711205332085,0.673725051208308,0.580190223180355,0.500933510196261,-0.0688346404467102,-0.0792567129840935,-0.649024863627065,-0.569768150642972,"Fatty acids","Fatty acyls","Oxygenated hydrocarbons","Divinyl sulfide",NA,NA,"C=CSC=C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C4H6S/c1-3-5-4-2/h3-4H,1-2H2","UIYCHXAGWOYNNA"
"833_156.08_7.5",833,156.077399249893,7.4705424,0.0855286484643109,0.0108634312852131,0.889255040273812,0.000150172223397083,0.263427987446272,0.00317445486814583,1.06788839069892,1.96403297835065,0.0509736645656844,3.82341038917567,0.579338086064541,2.49833084299648,0.731737242439542,1.18478592746111,0.945616841443572,1.61914121455831,1.29229016455548,0.798133080015512,-0.450602406873288,0.24462640993366,-0.080672364732792,0.695228816806949,0.369930042140497,-0.325298774666452,"Amino acids and Peptides","Small peptides","Aminoacids","L-His","N[C@@H](CC1=CNC=N1)C(O)=O","NC(Cc1cnc[nH]1)C(=O)O","C1=C(NC=N1)CC(C(=O)O)N","InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1",NA,"HNDVDQJCIGZPNO-YFKPBYRVSA-N","HNDVDQJCIGZPNO","HNDVDQJCIGZPNO","InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)","HNDVDQJCIGZPNO-UHFFFAOYSA-N","InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)","HNDVDQJCIGZPNO"
"239_104.11_2.9",239,104.107379046045,2.9409032,0.0893880774363185,0.97034820462844,0.00551759975023347,0.181794012782782,8.92588447477527e-05,0.00261305334110962,1.04872040345146,0.0130723933496468,2.25824980667843,0.740420423964531,4.04934873841105,2.58285172478736,1.35918001898528,1.63392439866527,1.31474030413663,1.20213980182339,0.967304025789151,0.804651858562504,0.442736549039467,0.7083412318349,0.394777857361999,0.265604682795432,-0.0479586916774682,-0.313563374472901,"Fatty acids","Spingolipids","Sphingoid bases","Choline",NA,NA,"C[N+](C)(C)CCO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H14NO/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3/q+1","OEYIOHPDSNJKLS"
"596_206.03_5.2",596,206.025195707391,5.2404127,0.101778153555817,0.77340124833746,0.992897451224829,0.0194326010503942,0.0648225365183251,0.897865045118155,0.992345432297403,0.111595131272996,0.00309560414008077,1.71146906526588,1.18827397894468,0.0467889356768075,1.08031057344182,0.767853688800143,0.972037168680308,0.71077124271199,0.899775668753703,1.26591456531156,0.111446125678034,-0.381096657055001,-0.0409166143428024,-0.492542782733035,-0.152362740020837,0.340180042712199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671_247.11_5.9",671,247.109009903291,5.87932,0.109986933161809,0.961502777364456,0.649359942634119,0.0486130368964204,0.0143475747042976,0.895715916248222,0.958658907503644,0.0170494569353139,0.187514505407476,1.3132472473443,1.84322150531042,0.047829708606391,0.925335963175331,0.701482437893437,0.879936699252905,0.758084053586624,0.95093753433441,1.25439590746615,-0.111950832601867,-0.511521109475837,-0.184528351772262,-0.39957027687397,-0.0725775191703948,0.326992757703575,"Carbohydrates","Small peptides","Pyrimidine nucleosides","methyl (3S)-4-fluoro-3-[[2-(3-hydroxypropanoylamino)acetyl]amino]butanoate",NA,"C[C@@H]1N[C@H](C(=O)O)Cc2c1[nH]c1ccc(O)cc21","COC(=O)CC(CF)NC(=O)CNC(=O)CCO",NA,NA,NA,NA,"WYQWRMWMBQUYSD","InChI=1S/C13H14N2O3/c1-6-12-9(5-11(14-6)13(17)18)8-4-7(16)2-3-10(8)15-12/h2-4,6,11,14-16H,5H2,1H3,(H,17,18)/t6-,11-/m0/s1","WYQWRMWMBQUYSD-KGFZYKRKSA-N","InChI=1S/C10H17FN2O5/c1-18-10(17)4-7(5-11)13-9(16)6-12-8(15)2-3-14/h7,14H,2-6H2,1H3,(H,12,15)(H,13,16)","JYTOSIGAVTZINA"
"108_718.54_2.1",108,718.538404935195,2.0693989,0.13989534239772,0.74197394383271,0.447551536085632,0.024723981405804,0.844987885026759,0.100808092005632,0.854196744440561,0.129611345729553,0.349156947948266,1.60688159170049,0.0731495176819582,0.996504605069659,0.76615964301135,1.10824843087222,0.844933497264875,1.44649805165449,1.10281650172007,0.762404415587481,-0.384283060199427,0.14828131984631,-0.243090300169229,0.532564380045736,0.141192760030198,-0.391371620015539,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines",NA,"[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN","CCCCCCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC)COP(=O)(O)OCCN","InChI=1S/C39H76NO8P/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-39(42)48-37(36-47-49(43,44)46-34-33-40)35-45-38(41)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h17-18,37H,3-16,19-36,40H2,1-2H3,(H,43,44)/b18-17-/t37-/m1/s1",NA,"FHQVHHIBKUMWTI-OTMQOFQLSA-N","FHQVHHIBKUMWTI","FHQVHHIBKUMWTI","InChI=1S/C39H76NO8P/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-39(42)48-37(36-47-49(43,44)46-34-33-40)35-45-38(41)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h17-18,37H,3-16,19-36,40H2,1-2H3,(H,43,44)/b18-17-/t37-/m1/s1","FHQVHHIBKUMWTI-OTMQOFQLSA-N","InChI=1S/C39H76NO8P/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-20-21-22-23-24-26-28-30-32-39(42)48-37(36-47-49(43,44)46-34-33-40)35-45-38(41)31-29-27-25-10-8-6-4-2/h18-19,37H,3-17,20-36,40H2,1-2H3,(H,43,44)","HMFZGRMEDSLOAV"
"685_74.02_6",685,74.0240157563714,6.0010996,0.16605925030272,0.997636347473686,0.0187600733014234,0.220258520379212,0.589021428380794,0.0259323407116303,0.779736927090395,0.00102773633415683,1.72676546903044,0.657067282543141,0.229868905453553,1.58615828106077,0.680772385343406,0.84743823389222,0.668982924375569,1.24481875607328,0.982682227978607,0.789417915808425,-0.554755577746173,-0.238819874608551,-0.579958707986372,0.315935703137622,-0.0252031302401993,-0.341138833377821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686_166.05_6",686,166.05354123499,6.0011,0.185795632985784,0.999833157290196,0.0195532955907848,0.208586463142366,0.560760292312398,0.0223402863130059,0.730964498052093,7.24649135031111e-05,1.7087800343668,0.680713879866036,0.251222746539539,1.65091126526868,0.683706175351889,0.847617524724568,0.678949268961792,1.23973946013917,0.993042469760276,0.801009003656945,-0.548551638834151,-0.238514678753659,-0.55862431445495,0.310036960080492,-0.0100726756207994,-0.320109635701292,"Fatty acids","Fatty Acids and Conjugates","Thia fatty acids",NA,"CS(=O)CCC(C(=O)O)N","C[S+]([O-])CCC(N)C(=O)O","CS(=O)(=O)CCC=C=O","1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-,10?/m0/s1",NA,"QEFRNWWLZKMPFJ-UHFFFAOYSA-N","QEFRNWWLZKMPFJ","QEFRNWWLZKMPFJ","InChI=1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)","QEFRNWWLZKMPFJ-UHFFFAOYSA-N","InChI=1S/C5H8O3S/c1-9(7,8)5-3-2-4-6/h2H,3,5H2,1H3","UWDYOCPWQWNVJE"
"23_132.1_1.6",23,132.102256267231,1.6296176,0.190293713440709,0.923761179415767,0.0632902873461356,0.446639978742714,0.00154531273666925,0.021551060331754,0.72057555886541,0.0344402927062387,1.19866293256755,0.350042405827344,2.81098361587321,1.66653135729438,1.34301121778023,1.58537267483015,1.26508518505912,1.18046123058488,0.941976633039662,0.797973375688875,0.425471355225758,0.664822015715311,0.339234532686089,0.239350660489552,-0.0862368225396694,-0.325587483029222,"Fatty acids","Small peptides","Aminoacids","2-(Hydroxymethylperoxy)ethyl-trimethylazanium",NA,NA,"C[N+](C)(C)CCOOCO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H16NO3/c1-7(2,3)4-5-9-10-6-8/h8H,4-6H2,1-3H3/q+1","LPIIQHWIYLSAIJ"
"109_577.52_2.1",109,577.51894210004,2.0699718,0.198416020608503,0.781357463907706,0.598897789012491,0.0414899093629757,0.823437320933554,0.174699912460198,0.702423264737423,0.107150234899031,0.222647290224269,1.38205751391054,0.0843694532139398,0.757707312636202,0.780830586700482,1.12289787722652,0.86152066422808,1.43808131539966,1.1033387765566,0.767229755884816,-0.356918527620766,0.167226726742727,-0.215042693884802,0.524145254363493,0.141875833735964,-0.382269420627529,"Fatty acids","Glycerolipids","Diacylglycerols","1-O-Hexadecyl-2-palmitoyl-sn-glycerol",NA,"CCCCCCCCCCCC/C=C\CC[C@@H](O)[C@H](O)CCCCCCCCCCCCCCC1=C[C@H](C)OC1=O","CCCCCCCCCCCCCCCCOCC(CO)OC(=O)CCCCCCCCCCCCCCC",NA,NA,NA,NA,"HVFRQLAWDLEDRL","InChI=1S/C37H68O4/c1-3-4-5-6-7-8-9-10-11-15-18-21-24-27-30-35(38)36(39)31-28-25-22-19-16-13-12-14-17-20-23-26-29-34-32-33(2)41-37(34)40/h21,24,32-33,35-36,38-39H,3-20,22-23,25-31H2,1-2H3/b24-21-/t33-,35+,36+/m0/s1","HVFRQLAWDLEDRL-GJPJLVQDSA-N","InChI=1S/C35H70O4/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-38-33-34(32-36)39-35(37)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h34,36H,3-33H2,1-2H3","QFQQWVCLUZKAOS"
"659_134.02_5.8",659,134.019260545631,5.7742734,0.222881378271691,0.385971600783887,0.128167103442229,0.0136902688186695,0.00373255127737071,0.874220297841827,0.65192621528686,0.413444648894519,0.89222343056484,1.86358802408525,2.42799421727308,0.0583791141831745,1.05708237255404,1.47175633627705,1.20923774985566,1.39228159932428,1.14393899780392,0.821629042830923,0.080087802307059,0.557538838824976,0.274097922681844,0.477451036517917,0.194010120374784,-0.283440916143132,"Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","1,3-Dihydroxy-1-(hydroxycarbamoyl)urea",NA,NA,"C(=O)(NO)N(C(=O)NO)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C2H5N3O5/c6-1(3-8)5(10)2(7)4-9/h8-10H,(H,3,6)(H,4,7)","LEHGBASHEKSMSW"
"557_162.11_4.8",557,162.113164846678,4.767281,0.227205959951586,0.00064382979758415,0.000726241983369458,0.0200144131676583,0.0228780438591344,0.999831335242183,0.643580280618864,3.1912289272669,3.13891864853982,1.69865713909792,1.64058111176284,7.32563516673477e-05,0.994833173242415,1.30325701550828,1.59140805234521,1.31002569130323,1.59967328708833,1.2211006987939,-0.00747347909533497,0.382121626066104,0.670303804000108,0.389595105161439,0.677777283095443,0.288182177934004,"Fatty acids","Fatty esters","Fatty acyl carnitines","2-hydroxy-N,N-bis(2-hydroxyethyl)propan-1-amine oxide","C[N+](C)(C)C[C@H](O)CC([O-])=O","N[C@H]1CC[C@@H](O)C[C@@H](O)[C@@H]1O","CC(C[N+](CCO)(CCO)[O-])O","InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3/t6-/m1/s1",NA,"PHIQHXFUZVPYII-ZCFIWIBFSA-N","PHIQHXFUZVPYII","SKJGTWUZWAKYCQ","InChI=1S/C7H15NO3/c8-5-2-1-4(9)3-6(10)7(5)11/h4-7,9-11H,1-3,8H2/t4-,5+,6-,7-/m1/s1","SKJGTWUZWAKYCQ-XZBKPIIZSA-N","InChI=1S/C7H17NO4/c1-7(11)6-8(12,2-4-9)3-5-10/h7,9-11H,2-6H2,1H3","POKJZJLPYYQUEB"
"558_103.04_4.8",558,103.039286833713,4.770584,0.238350352411697,0.000642649277682095,0.000659428469759304,0.0188676662299492,0.0194168322718649,0.999998330510484,0.622784201612576,3.19202597625588,3.18083230682517,1.7242818150516,1.71182162092974,7.25050689707898e-07,0.998885316749236,1.31482081310969,1.60353590549192,1.31628805736041,1.6053253347546,1.21958512483491,-0.00160904495246732,0.394866199021335,0.681256658173189,0.396475243973802,0.682865703125656,0.286390459151854,"Fatty acids","Fatty Acids and Conjugates","Hydroxy fatty acids","3,4-dihydroxybutanoic acid",NA,NA,"C(C(CO)O)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C4H8O4/c5-2-3(6)1-4(7)8/h3,5-6H,1-2H2,(H,7,8)","DZAIOXUZHHTJKN"
"710_247.11_6.1",710,247.109154372833,6.136817,0.26065048810793,0.957336717667194,0.318743145570323,0.120419764555983,0.0127994694638739,0.579044524942761,0.583941457453317,0.0189352838482969,0.496559145767378,0.919302226258062,1.89280803142144,0.237288040428896,0.802443703336917,0.585130744558206,0.745763609551843,0.729186037755636,0.929365644531357,1.27452473910753,-0.317527913575288,-0.773169071130516,-0.423209694128691,-0.455641157555229,-0.105681780553403,0.349959377001826,"Amino acids and Peptides","Small peptides","Dipeptides","(2S,4R)-2-{[(tert-butoxy)carbonyl]amino}-4-carbamoyl-4-fluorobutanoic acid",NA,"C[C@@H]1N[C@H](C(=O)O)Cc2c1[nH]c1ccc(O)cc21","CC(C)(C)OC(=O)NC(CC(C(=O)N)F)C(=O)O",NA,NA,NA,NA,"WYQWRMWMBQUYSD","InChI=1S/C13H14N2O3/c1-6-12-9(5-11(14-6)13(17)18)8-4-7(16)2-3-10(8)15-12/h2-4,6,11,14-16H,5H2,1H3,(H,17,18)/t6-,11-/m0/s1","WYQWRMWMBQUYSD-KGFZYKRKSA-N","InChI=1S/C10H17FN2O5/c1-10(2,3)18-9(17)13-6(8(15)16)4-5(11)7(12)14/h5-6H,4H2,1-3H3,(H2,12,14)(H,13,17)(H,15,16)","WUKLZVZAGWSHGJ"
"656_313.04_5.8",656,313.036492092945,5.76771,0.284224561205801,0.4821209346136,0.149105652205859,0.0253879104204168,0.00584749232035775,0.833726153661216,0.546338395320406,0.316844010210059,0.826505893265393,1.59537304273508,2.23303033988708,0.0789765746423541,1.06504875428113,1.43827522900273,1.20181074616785,1.35043135182437,1.12840913745684,0.83559163220878,0.0909194735963507,0.524339776975424,0.265209727112348,0.433420303379073,0.174290253515997,-0.259130049863076,"Amino acids and Peptides","β-lactams","Imidazole alkaloids","2-[ethoxy(methoxy)phosphinothioyl]oxy-7,8-dihydro-6H-pyrrolo[1,2-a]pyrimidin-4-one",NA,NA,"CCOP(=S)(OC)OC1=CC(=O)N2CCCC2=N1",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H15N2O4PS/c1-3-15-17(18,14-2)16-9-7-10(13)12-6-4-5-8(12)11-9/h7H,3-6H2,1-2H3","ITPJTHMLSCAYHU"
