"feature_id_full","feature_id","feature_mz","feature_rt","pDelta_vs_psDelta_p_value","pDelta_vs_sDelta_p_value","pDelta_vs_WT_p_value","psDelta_vs_sDelta_p_value","psDelta_vs_WT_p_value","sDelta_vs_WT_p_value","pDelta_vs_psDelta_p_value_minus_log10","pDelta_vs_sDelta_p_value_minus_log10","pDelta_vs_WT_p_value_minus_log10","psDelta_vs_sDelta_p_value_minus_log10","psDelta_vs_WT_p_value_minus_log10","sDelta_vs_WT_p_value_minus_log10","sDelta_vs_WT_fold_change","psDelta_vs_WT_fold_change","pDelta_vs_WT_fold_change","psDelta_vs_sDelta_fold_change","pDelta_vs_sDelta_fold_change","pDelta_vs_psDelta_fold_change","sDelta_vs_WT_fold_change_log2","psDelta_vs_WT_fold_change_log2","pDelta_vs_WT_fold_change_log2","psDelta_vs_sDelta_fold_change_log2","pDelta_vs_sDelta_fold_change_log2","pDelta_vs_psDelta_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"56_392.95_0.5",56,392.94548011304,0.4901592,0.358242443482687,0.391431143023052,0.517050977733694,0.0333565727894546,0.974969118949496,0.0455354984448343,0.4458229615402,0.40734462398972,0.286466636292881,1.47681857719165,0.0110091398729746,1.34164990514817,1.44597645220333,0.95697590477383,1.16576608655449,0.661819840368508,0.806213742124314,1.21817705204396,0.532044058121605,-0.0634454946284431,0.221278337747512,-0.595489552750049,-0.310765720374093,0.284723832375955,"Alkaloids","Ornithine alkaloids","Polyamines","2-(2,4-dibromophenoxy)-N-(propan-2-ylcarbamoyl)acetamide",NA,NA,"CC(C)NC(=O)NC(=O)COC1=C(C=C(C=C1)Br)Br",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H14Br2N2O3/c1-7(2)15-12(18)16-11(17)6-19-10-4-3-8(13)5-9(10)14/h3-5,7H,6H2,1-2H3,(H2,15,16,17,18)","DXUSESKZVPFYSV"
"111_258.11_0.6",111,258.11023739388,0.58061004,0.358425513124161,0.162747950987786,0.0691827065679004,0.979412701212582,0.00562368607686325,0.00168518277144025,0.445601084348419,0.788484470534269,1.16000245150768,0.00903426826677885,2.24997893032308,2.77335298955627,1.58773341068647,1.51475298648282,1.25719182925625,0.954034837515889,0.791815440044616,0.8299649120847,0.666968696254413,0.599082549981227,0.330204800913159,-0.0678861462731859,-0.336763895341254,-0.268877749068068,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","Gliatilin (TN)","C[N+](C)(C)CCOP(=O)([O-])OC[C@H](CO)O",NA,"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O","\"\"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/t8-/m0/s1\"\"",NA,"SUHOQUVVVLNYQR-QMMMGPOBSA-N","SUHOQUVVVLNYQR",NA,NA,NA,"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1","SUHOQUVVVLNYQR"
"188_146.17_0.9",188,146.16538203365,0.8637711,0.377841216794629,0.101291168060472,0.52521008849846,0.892239017110638,0.0529017492536468,0.00994793439535591,0.422690668833161,0.994428420679398,0.279666940356488,0.0495187892255964,1.27652996730988,2.00226708747818,1.44933857315531,1.3342386843249,1.12237165364727,0.920584540450184,0.774402665074867,0.841207549168889,0.535394655456975,0.416016775884914,0.166550478166209,-0.119377879572061,-0.368844177290766,-0.249466297718705,"Alkaloids","Ornithine alkaloids","Polyamines","Spermidin","C(CCNCCCN)CN","NCCCCNCCCN","C(CCNCCCN)CN","\"\"InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2\"\"",NA,"ATHGHQPFGPMSJY-UHFFFAOYSA-N","ATHGHQPFGPMSJY","ATHGHQPFGPMSJY","InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2","ATHGHQPFGPMSJY-UHFFFAOYSA-N","InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2","ATHGHQPFGPMSJY"
"67_251.03_0.5",67,251.030667922057,0.49561727,0.405202793940709,0.71033651701061,0.111858311542639,0.0946863144181783,0.892723032395105,0.018852306267347,0.392327568768693,0.148535858524407,0.951331740463241,1.02371278765117,0.0492832602154292,1.72463551347328,1.45058206946374,1.07055355887873,1.27809446661391,0.738016539301703,0.881090765920197,1.19386317107997,0.536631921084958,0.0983569743276765,0.353994472809698,-0.438274946757281,-0.182637448275259,0.255637498482022,"Alkaloids","Anthranilic acid alkaloids","Isocoumarins","N''-[(3-methyl-2-thienyl)methylene]-2-thiophenecarbohydrazide",NA,NA,"CC1=C(SC=C1)C=NNC(=O)C2=CC=CS2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H10N2OS2/c1-8-4-6-16-10(8)7-12-13-11(14)9-3-2-5-15-9/h2-7H,1H3,(H,13,14)","FJLQPCRQLSAFGY"
"50_390.95_0.5",50,390.947186753104,0.4886804,0.433628374734218,0.387126315050327,0.640153632270043,0.0425624046767709,0.96651695416978,0.0640783534521505,0.362882307218502,0.412147306354225,0.19371578595342,1.37097384339274,0.0147905233862816,1.19328865634692,1.42014937487142,0.951251630259627,1.14154520337688,0.669825052977791,0.803820516049751,1.20004546332847,0.506042683992138,-0.0721010737713482,0.190987989125855,-0.578143757763487,-0.315054694866284,0.263089062897203,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","2-(4-methoxyphenyl)-2-sulfanylidene-6-(trifluoromethyl)-1H-[1,2,4]triazolo[4,3-d][1,3,4,2]thiadiazaphosphole",NA,NA,"COC1=CC=C(C=C1)P2(=S)NN3C(=NN=C3S2)C(F)(F)F",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H8F3N4OPS2/c1-18-6-2-4-7(5-3-6)19(20)16-17-8(10(11,12)13)14-15-9(17)21-19/h2-5H,1H3,(H,16,20)","CJRRMYSWLAXWRU"
"121_173.09_0.6",121,173.09223414031,0.60597533,0.433754339653399,0.796460162033736,0.0557631192859053,0.130985985575721,0.66392334519131,0.012067045141586,0.362756167121885,0.0988359422000866,1.25365294059932,0.882775167800087,0.177882060213583,1.91839906261263,1.51225877896918,1.12319622195033,1.34821387225989,0.742727526247818,0.891523257136514,1.20033690099032,0.596705035849101,0.167609988028353,0.431049374838776,-0.429095047820748,-0.165655661010325,0.263439386810422,"Amino acids and Peptides","Small peptides","Dipeptides","bmse000588",NA,"NCC(=O)CCC(=O)O","C1CC(N(C1)C(=O)CN)C(=O)O",NA,NA,NA,NA,"ZGXJTSGNIOSYLO","InChI=1S/C5H9NO3/c6-3-4(7)1-2-5(8)9/h1-3,6H2,(H,8,9)","ZGXJTSGNIOSYLO-UHFFFAOYSA-N","InChI=1S/C7H12N2O3/c8-4-6(10)9-3-1-2-5(9)7(11)12/h5H,1-4,8H2,(H,11,12)","KZNQNBZMBZJQJO"
"92_186.02_0.6",92,186.01637248282,0.56053305,0.449639221033016,0.399633992547419,0.289915689877705,0.04660406677574,0.996804069120089,0.0214106678638263,0.347135813241274,0.398337578134,0.537728280530058,1.33157618414261,0.00139019781894085,1.66936978552898,1.48972658867229,1.02104745797883,1.21337113638719,0.685392518159209,0.814492501921848,1.18835919614263,0.57504757541142,0.0300499238058319,0.279020898133098,-0.544997651605588,-0.296026677278322,0.248970974327266,"Amino acids and Peptides","Small peptides","Aminoacids","Glutamat",NA,NA,"C(CC(=O)O)C(C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)","WHUUTDBJXJRKMK"
"233_212.09_1.6",233,212.089444178056,1.6012747,0.465536356470148,0.700315823895606,0.171853394269017,0.111240201426965,0.939663751416069,0.0290156829126302,0.332046396749649,0.154706060496357,0.764841885710365,0.953738233413234,0.0270275262186297,1.53736720343146,1.54074028183561,1.06896384227908,1.30866037031235,0.693798854279019,0.849371166406605,1.22423258725218,0.623623691387688,0.0962130546983561,0.388090730864638,-0.527410636689331,-0.23553296052305,0.291877676166282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135_189.12_0.7",135,189.123440035802,0.661932,0.553893411844684,0.547864746307412,0.0793391563625089,0.0969415395202975,0.651494872746291,0.0082916561038302,0.256573800436482,0.261326644403294,1.10051242182324,1.01349008756497,0.186088997828227,2.0813587185543,1.56973736474112,1.12746080151102,1.31982814138264,0.718248050174276,0.84079551842757,1.17061998041423,0.650523199702143,0.173077276098203,0.40035008434376,-0.47744592360394,-0.250173115358382,0.227272808245557,"Amino acids and Peptides","Small peptides","Dipeptides","bmse000353","CC(=O)N[C@@H](CCCCN)C(=O)O",NA,"CC(=O)NCCCCC(C(=O)O)N","InChI=1S/C8H16N2O3/c1-6(11)10-7(8(12)13)4-2-3-5-9/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1",NA,"VEYYWZRYIYDQJM-ZETCQYMHSA-N","VEYYWZRYIYDQJM",NA,NA,NA,"InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)","DTERQYGMUDWYAZ"
"132_249.11_0.7",132,249.108220849736,0.6528377,0.561620324721328,0.838452294774709,0.0892173862550689,0.21092754434668,0.682148013879411,0.0224285107895238,0.25055718372263,0.0765216423071352,1.04955050415681,0.675866703443662,0.166121381008344,1.64919956178767,1.48981715011645,1.12940023798602,1.33406246450294,0.758079766968542,0.895453824248609,1.18121319584799,0.5751352751117,0.175556840435037,0.415826219085335,-0.399578434676663,-0.159309056026366,0.240269378650297,"Amino acids and Peptides","Small peptides","Dipeptides","L-alpha-glutamyl-L-threonine",NA,"CC(O)C(NC(=O)CCC(N)C(=O)O)C(=O)O","CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O",NA,NA,NA,NA,"GWNXFCYUJXASDX","InChI=1S/C9H16N2O6/c1-4(12)7(9(16)17)11-6(13)3-2-5(10)8(14)15/h4-5,7,12H,2-3,10H2,1H3,(H,11,13)(H,14,15)(H,16,17)","GWNXFCYUJXASDX-UHFFFAOYSA-N","InChI=1S/C9H16N2O6/c1-4(12)7(9(16)17)11-8(15)5(10)2-3-6(13)14/h4-5,7,12H,2-3,10H2,1H3,(H,11,15)(H,13,14)(H,16,17)","JSIQVRIXMINMTA"
"395_454.29_7",395,454.292995721185,7.0396805,0.610140737031136,0.12868714693486,0.842081929373814,0.753777106579933,0.240896372303407,0.0333473172773415,0.214569977667496,0.890464827563506,0.0746456522723599,0.1227570569063,0.618169740061744,1.4769390984344,1.57496394939794,1.32289954876268,1.10190700457041,0.83995544740461,0.699639509203774,0.832948356208177,0.655318805996643,0.403703518151817,0.140002472814406,-0.251615287844826,-0.515316333182237,-0.263701045337411,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","1-16:0-lysoPE",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O",NA,NA,NA,NA,"YVYMBNSKXOXSKW","InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1","YVYMBNSKXOXSKW-HXUWFJFHSA-N","InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)","YVYMBNSKXOXSKW"
"55_306.99_0.5",55,306.985838806547,0.4901592,0.612682045927544,0.440453154027871,0.474621655516985,0.0852127737022436,0.99908444527461,0.0470761108590642,0.212764846073858,0.356100275740211,0.323652450153723,1.06949529804341,0.000397802497896383,1.32719942310589,1.44747210061727,1.01491947739912,1.1782720170754,0.701166866681792,0.814020537302883,1.16095123141679,0.533535541175469,0.0213652701048071,0.236672639663236,-0.512170271070662,-0.296862901512233,0.215307369558429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97_120.07_0.6",97,120.065838178875,0.567822,0.616391373445844,0.397968438245024,0.121743634796808,0.0758640609023202,0.729942991546916,0.00810139370388552,0.210143447972898,0.400151369231705,0.914553736026157,1.11996391380478,0.136711056897883,2.09144026188183,1.62685511639865,1.11809832457028,1.30103122571406,0.687275906317585,0.799721630156063,1.16361074614264,0.702085773960397,0.161047063076073,0.379655588221898,-0.541038710884325,-0.3224301857385,0.218608525145825,"Amino acids and Peptides","Small peptides","Aminoacids","Threonin","C[C@H]([C@@H](C(=O)O)N)O",NA,"CC(C(C(=O)O)N)O","\"\"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3+/m1/s1\"\"",NA,"AYFVYJQAPQTCCC-GBXIJSLDSA-N","AYFVYJQAPQTCCC",NA,NA,NA,"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)","AYFVYJQAPQTCCC"
"215_195.98_1.2",215,195.977467608991,1.1953357,0.620795549330706,0.327599541693464,0.0986442032260977,0.0609699544684436,0.656221975937332,0.00510724823500242,0.20705140532597,0.484656714482251,1.00592843074516,1.21488412930334,0.182949229804119,2.2918130329861,1.78191653811112,1.14484260172552,1.35071132767458,0.642478240276667,0.758010433589876,1.17982273339476,0.833429765101671,0.195149263545654,0.433719376638086,-0.638280501556017,-0.399710388463585,0.238570113092432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44_359_0.5",44,358.999235760419,0.4821121,0.628269777929253,0.0737897350963215,0.126810221991744,0.553367714731104,0.0229291419412093,0.00140077835241925,0.201853830932221,1.13200404876079,0.896845737182372,0.256986182605881,1.63961219721819,2.85363057844482,1.58345813040841,1.36137117689439,1.20823796957539,0.859745610414886,0.763037522983795,0.887515462411698,0.663078720317948,0.445060470263674,0.272904629923645,-0.218018250054275,-0.390174090394304,-0.172155840340029,"Alkaloids","Ornithine alkaloids","Wax monoesters","Sufosfamide",NA,NA,"CS(=O)(=O)OCCNP1(=O)N(CCCO1)CCCl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H18ClN2O5PS/c1-18(13,14)16-8-4-10-17(12)11(6-3-9)5-2-7-15-17/h2-8H2,1H3,(H,10,12)","ZSZKJARKHWCBJK"
"251_242.1_1.9",251,242.100030519694,1.8572327,0.649141943947977,0.0507540175440832,0.998061147184925,0.419983062865268,0.556972640266551,0.0380687611508121,0.187660328264295,1.2945295745346,0.000842850424558359,0.376768223536558,0.254166137812085,1.41943125594425,1.52590353248259,1.18698850515893,1.01909572961874,0.777892232301043,0.66786379867717,0.8585556854085,0.609663757973138,0.247305963934744,0.0272895786473358,-0.362357794038395,-0.582374179325803,-0.220016385287408,"Fatty acids","Fatty amides","N-acyl amines","vitamin B5",NA,NA,"CC(C)(CO)C(C(=O)NCCC(=O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)","GHOKWGTUZJEAQD"
"73_195.98_0.5",73,195.977354464213,0.52641565,0.652435948003438,0.324773833102835,0.399321756539242,0.0660606242391356,0.986043184487626,0.0246173682553024,0.185462118156863,0.488418968953144,0.398677027177233,1.18005732676433,0.00610406439551909,1.60875837761478,1.51353909183303,1.03737298307136,1.19287905395709,0.685395566370874,0.78813891256182,1.14990372163474,0.597925937712718,0.0529347023284298,0.254447775554761,-0.544991235384288,-0.343478162157958,0.201513073226331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113_381.08_0.6",113,381.079346659918,0.58925194,0.659423699176946,0.598493508974385,0.13488685549375,0.147383692914238,0.722099989430788,0.0166081173097137,0.180835448705119,0.222940555419464,0.870030369562114,0.831550565792719,0.141402661361976,1.77967959622678,1.61402037446651,1.13402283239677,1.33100510518806,0.702607507523941,0.824651984723556,1.17370221054101,0.690658790484506,0.181449687770426,0.41251610484513,-0.50920910271408,-0.278142685639376,0.231066417074703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131_162.08_0.7",131,162.076133068051,0.6511234,0.660596264346428,0.457422082720328,0.149914336065767,0.102234296560423,0.755613715924584,0.0122197090159022,0.180063886560923,0.339682873021608,0.824156834286139,0.990403386899169,0.121700167351187,1.91293913568861,1.57691372056516,1.1135616745651,1.28413892911748,0.706165251809722,0.814336835535459,1.1531816858002,0.657103726508902,0.155181463940845,0.360801293975937,-0.501922262568056,-0.296302432532965,0.205619830035091,"Amino acids and Peptides","Small peptides","Aminoacids","acetylhomoserine","CC(=O)OCC[C@H](N)C(O)=O","CC(=O)OCCC(N)C(=O)O","CC(=O)OCCC(C(=O)O)N","1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)/t5-/m0/s1",NA,"FCXZBWSIAGGPCB-YFKPBYRVSA-N","FCXZBWSIAGGPCB","FCXZBWSIAGGPCB","InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)","FCXZBWSIAGGPCB-UHFFFAOYSA-N","InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)","FCXZBWSIAGGPCB"
"182_265.11_0.8",182,265.112067584734,0.822463,0.661372611344369,0.718135413461125,0.0666153981451261,0.198583006209966,0.489124948164214,0.0113385565247675,0.179553793982787,0.143793656351049,1.17642537208327,0.702057919108591,0.310580185116302,1.94544223056044,1.91746791515168,1.24080832423627,1.53397433212134,0.647107737465385,0.8,1.23627018142832,0.939202437421126,0.311280270156939,0.617274342533764,-0.627922167264187,-0.321928094887362,0.305994072376825,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","Begiolan",NA,NA,"CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H17N4OS/c1-8-11(3-4-17)18-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7,17H,3-4,6H2,1-2H3,(H2,13,14,15)/q+1","JZRWCGZRTZMZEH"
"421_526.43_8.4",421,526.431598652533,8.412181,0.680793195492731,0.370508508609433,0.257959396437923,0.0834957725616221,0.898312105935172,0.0168257143863061,0.166984793661905,0.431201814136219,0.58844864787668,1.078335512536,0.0465727475911263,1.7740264874342,0.724190653941338,0.927928314825742,0.830273109434023,1.28133152475192,1.14648415429741,0.894759968166229,-0.465558536686208,-0.107914737638013,-0.268342121300449,0.357643799048195,0.197216415385759,-0.160427383662436,"Fatty acids","Fatty amides","Linear peptides","null",NA,NA,"CC1C(CCC(N1)CC(CCCCCCCC(CC(=O)O)(CNC2(CCNC(C2)N)C)O)NCC(C)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C28H57N5O5/c1-20(34)18-31-22(15-23-10-11-24(35)21(2)33-23)9-7-5-4-6-8-12-28(38,17-26(36)37)19-32-27(3)13-14-30-25(29)16-27/h20-25,30-35,38H,4-19,29H2,1-3H3,(H,36,37)","NBMGLMJXPPFHTG"
"239_384.12_1.8",239,384.115067012285,1.7774711,0.773825462553559,0.722560737890722,0.045491790261954,0.268482432993768,0.29106707188273,0.00786266936672919,0.111356984016985,0.141125640582364,1.34206697181834,0.571084125247326,0.536006923068574,2.10442998647594,1.58400288861828,1.22178874829264,1.37807332034782,0.77132987387315,0.869994196506744,1.12791456155868,0.66357496634648,0.288994859512504,0.462652648628683,-0.374580106833976,-0.200922317717797,0.173657789116179,"Carbohydrates","Nucleosides","Purine nucleos(t)ides","Succinoadenosine",NA,"O=C(O)C[C@H](Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C(=O)O","C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)NC(CC(=O)O)C(=O)O",NA,NA,NA,NA,"VKGZCEJTCKHMRL","InChI=1S/C14H17N5O8/c20-2-6-9(23)10(24)13(27-6)19-4-17-8-11(15-3-16-12(8)19)18-5(14(25)26)1-7(21)22/h3-6,9-10,13,20,23-24H,1-2H2,(H,21,22)(H,25,26)(H,15,16,18)/t5-,6+,9+,10+,13+/m0/s1","VKGZCEJTCKHMRL-VWJPMABRSA-N","InChI=1S/C14H17N5O8/c20-2-6-9(23)10(24)13(27-6)19-4-17-8-11(15-3-16-12(8)19)18-5(14(25)26)1-7(21)22/h3-6,9-10,13,20,23-24H,1-2H2,(H,21,22)(H,25,26)(H,15,16,18)","VKGZCEJTCKHMRL"
"252_220.12_1.9",252,220.11810306967,1.8589668,0.775444319576555,0.0321230452894449,0.999753468623038,0.220516447832292,0.732002581145414,0.027794174227563,0.110449381046778,1.49318328999017,0.000107080416514406,0.656559011926759,0.135487387554677,1.55604622444032,1.48729204553613,1.12263124790343,1.00849816663135,0.754815606842538,0.678076756786402,0.898334309253168,0.572687963649522,0.166884121697282,0.0122084612495746,-0.40580384195224,-0.560479502399947,-0.154675660447708,"Fatty acids","Fatty amides","N-acyl amines","vitamin B5","CC(C)(CO)[C@H](/C(=N/CCC(=O)O)/O)O","CC(C)(CO)C(O)C(=O)NCCC(=O)O","CC(C)(CO)C(C(=O)NCCC(=O)O)O","\"\"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1\"\"",NA,"GHOKWGTUZJEAQD-ZETCQYMHSA-N","GHOKWGTUZJEAQD","GHOKWGTUZJEAQD","InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)","GHOKWGTUZJEAQD-UHFFFAOYSA-N","InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)","GHOKWGTUZJEAQD"
"80_175.12_0.5",80,175.119058210503,0.5431653,0.777134276487719,0.744521807269842,0.0993338342463637,0.284991610824658,0.499785035678175,0.0184548824297854,0.109503935511344,0.128122577108238,1.00290280061103,0.545167923943007,0.301216751450239,1.73388871721219,1.42786732454583,1.14898558197828,1.27440821668921,0.804686515495229,0.892525653316264,1.10915945045628,0.513861932369609,0.200360694468842,0.349827473716729,-0.313501237900767,-0.16403445865288,0.149466779247887,"Amino acids and Peptides","Small peptides","Aminoacids","arginine","C(C[C@@H](C(=O)O)N)CN=C(N)N","NC(N)=NCCCC(N)C(=O)O","C(CC(C(=O)O)N)CN=C(N)N","InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1",NA,"ODKSFYDXXFIFQN-BYPYZUCNSA-N","ODKSFYDXXFIFQN","ODKSFYDXXFIFQN","InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)","ODKSFYDXXFIFQN-UHFFFAOYSA-N","InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)","ODKSFYDXXFIFQN"
"46_407.09_0.5",46,407.086046553712,0.48481646,0.782261024577285,0.610151070219831,0.243625525389365,0.211701655884393,0.799017792816181,0.0331562454098192,0.106648307530645,0.214562622628637,0.613277211297797,0.674275745010149,0.097443549552283,1.47943465454268,1.45441265889526,1.10441334165927,1.2383025211484,0.759353499094375,0.851410714541623,1.12123104134904,0.540436661606939,0.143280221352101,0.308363812487306,-0.397156440254837,-0.232072849119633,0.165083591135204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149_174.9_0.7",149,174.896093940285,0.6999878,0.785622656538565,0.195215013522704,0.276155397513806,0.0565960433484741,0.836288592715298,0.00849872563610354,0.104786000440309,0.709486784828507,0.558846463982749,1.24721392944757,0.0776438271116435,2.07064619083868,1.72692755002875,1.1029536842327,1.24695798345518,0.638679766394562,0.72206734059829,1.13056241733547,0.788207558601211,0.141372209849747,0.318412854035196,-0.646835348751464,-0.469794704566014,0.17704064418545,NA,NA,NA,NA,"C(C[C@@H](C(=O)O)N)CN=C(N)N",NA,NA,"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1",NA,"ODKSFYDXXFIFQN-BYPYZUCNSA-N","ODKSFYDXXFIFQN",NA,NA,NA,NA,NA
"138_386.03_0.7",138,386.026292241583,0.66483057,0.791229471111442,0.18069990147763,0.168746199744079,0.0532390386345554,0.662980216533172,0.00452076038886229,0.101697544840218,0.743042084227852,0.772765998934037,1.27376979541144,0.178499430839068,2.34478851100433,1.79230014610269,1.14160013208322,1.28743937540672,0.636946961459328,0.718316838954808,1.12774984797643,0.84181225739231,0.191057406846243,0.364504498424538,-0.650754850546067,-0.477307758967773,0.173447091578295,"Carbohydrates","Nucleosides","Purine nucleos(t)ides","Phosaden","C(CSC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)O)[C@@H](C(=O)O)N",NA,"C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N","\"\"InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1\"\"",NA,"ZJUKTBDSGOFHSH-WFMPWKQPSA-N","ZJUKTBDSGOFHSH",NA,NA,NA,"InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)","UDMBCSSLTHHNCD"
"141_208.06_0.7",141,208.063841770405,0.6730146,0.79215316248735,0.198402997197518,0.651087487186181,0.71868259445262,0.239363619349289,0.0294915734532889,0.101190839632604,0.702451771413135,0.186360650987327,0.143462873057148,0.620941856922499,1.53030205607311,1.60793687397488,1.32935836916481,1.15488694355391,0.826747859745631,0.718241469703341,0.868755160641511,0.685210768835836,0.410730079573982,0.207751627435799,-0.274480689261854,-0.477459141400037,-0.202978452138183,"Amino acids and Peptides","Small peptides","Aminoacids","S-(2-Carboxypropyl)cysteine",NA,NA,"CC(CSCC(C(=O)O)N)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C7H13NO4S/c1-4(6(9)10)2-13-3-5(8)7(11)12/h4-5H,2-3,8H2,1H3,(H,9,10)(H,11,12)","QSPWUNSFUXUUDG"
